,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Zm00001d030213,126.651576527805,1.50633198523585,0.201377030876152,7.48015788435302,7.4233373712981e-14,2.39703098641774e-11
Zm00001d017834,408.113379587708,2.1743078882481,0.290768651923814,7.47779333797579,7.55809271261034e-14,2.41183184396286e-11
Zm00001d017952,178.037771173119,1.92682910016883,0.25798576715202,7.46874186680781,8.09651876127424e-14,2.5536043590791e-11
Zm00001d052340,1804.03382935259,-2.83559476160506,0.379789259252565,-7.46623210773676,8.25237283278836e-14,2.57284322662703e-11
Zm00001d009418,4362.35452560276,-1.03778353583425,0.139316748163737,-7.44909387789148,9.39834801361888e-14,2.89682717637953e-11
Zm00001d039695,1228.48494473343,1.13432438508828,0.152644672423652,7.43114297458129,1.07663259503194e-13,3.28118904580298e-11
Zm00001d018103,2523.09067196973,-1.00878376386636,0.135996645282608,-7.41771064845054,1.19162075415873e-13,3.59128014842238e-11
Zm00001d036765,2604.48443874837,-0.632941970274987,0.0855599175900487,-7.39764586155473,1.38619935801358e-13,4.13178806447917e-11
Zm00001d029154,519.384749134534,-2.19416160801151,0.29703511989198,-7.38687603273795,1.50318623255939e-13,4.43178514912402e-11
Zm00001d043771,1638.38643806127,-1.01871457051587,0.1383819875202,-7.36161251020597,1.81701773610274e-13,5.29943968538181e-11
Zm00001d030915,9888.43864903401,-1.53232900196824,0.208390569236509,-7.35315905888789,1.93576353411752e-13,5.58570745738337e-11
Zm00001d018965,589.19595602144,-1.36143567033071,0.185439845494554,-7.34165662562902,2.10966077018662e-13,6.02341460321494e-11
Zm00001d028312,44.6058166875003,-2.30607046456293,0.314831147301165,-7.32478499770852,2.39282027874363e-13,6.76071429590023e-11
Zm00001d029983,2949.65378261827,-2.47494472253008,0.338100828266841,-7.3201380050355,2.47716070094564e-13,6.92685637654119e-11
Zm00001d026661,219.530104655719,1.12119668989457,0.153424986038624,7.30778420675441,2.71583471937902e-13,7.51676540086086e-11
Zm00001d052726,3947.65559398339,2.46306200811408,0.338243710206407,7.28191518065787,3.29113989700833e-13,9.01705844105597e-11
Zm00001d031303,1585.92138442842,-2.31060989169952,0.319801158273701,-7.22514547530811,5.00565696570757e-13,1.35773439537852e-10
Zm00001d050628,84.8204617834494,4.46675095301596,0.619171487092821,7.21407727282238,5.43009157464958e-13,1.45827528584946e-10
Zm00001d016588,14865.4684958445,-2.12289552852839,0.294521054078475,-7.20795847743619,5.67969422612528e-13,1.51035319793551e-10
Zm00001d015202,515.048059023231,1.93345214449443,0.268527476029137,7.20020227756746,6.01232992703137e-13,1.58328579554174e-10
Zm00001d005692,354.818653364872,-2.28202074788687,0.317639662510686,-7.18430667583931,6.75490879141535e-13,1.76173217363798e-10
Zm00001d042830,627.111474681143,1.14308971084345,0.159157720756717,7.18211912943098,6.86390702724711e-13,1.77311061149572e-10
Zm00001d046299,1225.86321817235,1.11524641937294,0.155360061397554,7.17846278728685,7.04995733855296e-13,1.80399097029161e-10
Zm00001d017531,120.605201329784,2.98458777551489,0.416104087747403,7.17269515825255,7.35354764682882e-13,1.86408996609892e-10
Zm00001d013146,910.793157939915,-1.57784968433032,0.220071010649343,-7.16972980527832,7.51459286355926e-13,1.8872760817702e-10
Zm00001d034673,5589.12363354426,-2.29866475156069,0.321179879140806,-7.15693883972399,8.24984803828052e-13,2.05292548798459e-10
Zm00001d053281,4273.12773424795,-3.46886507545817,0.487639014047234,-7.11359217686008,1.13060913811208e-12,2.78787656928656e-10
Zm00001d007257,118.577507802483,2.42855173742105,0.342721059652471,7.08608843554485,1.37955671941257e-12,3.37108977093212e-10
Zm00001d037318,819.746726887404,-2.94439912439895,0.415688163763553,-7.08319211627527,1.40871164146672e-12,3.38140659850825e-10
Zm00001d038984,198.556347773918,-2.92650215361187,0.413124853888524,-7.08382012378647,1.40233910268487e-12,3.38140659850825e-10
Zm00001d012394,503.263056544049,1.67656492009526,0.236865066699339,7.0781434487483,1.46098454690428e-12,3.47611796931857e-10
Zm00001d017622,2239.59770156432,-1.91373989725752,0.270451951712477,-7.07608092727709,1.482882852248e-12,3.49754038994563e-10
Zm00001d020396,12271.5188679883,-1.31877283310706,0.186611391288929,-7.06694711399059,1.58379275924639e-12,3.70334437946543e-10
Zm00001d007395,470.813174041621,0.822507391964073,0.116530325295204,7.05831198772021,1.68537328829296e-12,3.90718504885969e-10
Zm00001d025126,601.100847736122,0.638262229913121,0.090487597496226,7.05358797861487,1.74362176085076e-12,4.00796581706068e-10
Zm00001d031813,2161.48742284504,-1.26511216537515,0.179486986940305,-7.04848962557886,1.80870232721487e-12,4.12262537171228e-10
Zm00001d032377,942.21880196192,-0.929688086621861,0.131923172918489,-7.04719319627256,1.8256276805138e-12,4.12652710052137e-10
Zm00001d001943,8366.59007525864,-2.03866483931914,0.290376615803509,-7.02076106809736,2.20662929390876e-12,4.93126334260262e-10
Zm00001d001206,301.090506427174,-3.36702974111835,0.479630989883463,-7.02004209931565,2.21801403848076e-12,4.93126334260262e-10
Zm00001d009224,264.907373251633,-1.68961759325586,0.240908588707007,-7.01352161134767,2.32393049359771e-12,5.12473908197921e-10
Zm00001d025103,1773.93577266702,1.85213703897474,0.26443363258108,7.00416592585604,2.4846151859285e-12,5.43489534702617e-10
Zm00001d027435,1223.90012289756,1.67401412451436,0.240139102302462,6.97101849912761,3.14654588519563e-12,6.82775284720371e-10
Zm00001d033018,232.25116005019,1.38031713473604,0.198856656740577,6.94126692744695,3.88598951273255e-12,8.36536345582203e-10
Zm00001d004006,5326.18866622749,-1.10214042221665,0.159038330253394,-6.93003014091397,4.20750964941863e-12,8.98618045124653e-10
Zm00001d038296,1326.72788757054,-2.05686791100173,0.297328455316864,-6.91783068260223,4.58611948081816e-12,9.71827381232123e-10
Zm00001d044849,294.855595746514,2.08343509321919,0.301705733593706,6.90552038372882,5.00197253086585e-12,1.05173258083105e-09
Zm00001d013786,1266.81919692865,-1.28794504642084,0.186547126345854,-6.90412697128888,5.05131051541238e-12,1.05226309778609e-09
Zm00001d014952,585.874663417007,1.10388631206561,0.159907866659154,6.90326458058848,5.08208471501171e-12,1.05226309778609e-09
Zm00001d043462,1022.93693130568,-0.606535241558735,0.0880685135991622,-6.88708389378908,5.69476419139829e-12,1.17018775702642e-09
Zm00001d011367,64.8707788037461,-3.59525778822701,0.523912890930893,-6.86231976815634,6.77511919711352e-12,1.38171679024441e-09
Zm00001d045026,856.818547812759,-0.56683398568809,0.0826415540563473,-6.85894635163331,6.93702822993234e-12,1.40417875902004e-09
Zm00001d015702,2146.14084738502,-1.2197568967656,0.177874109343326,-6.85741674979391,7.011686001524e-12,1.40877756374324e-09
Zm00001d034641,940.384113782118,-1.105930213173,0.162053457959199,-6.82447771926868,8.82457682642835e-12,1.75998398411796e-09
Zm00001d020108,847.565970559542,-1.03725816257261,0.152590097255343,-6.79767679049887,1.06319642882268e-11,2.10497371791142e-09
Zm00001d004700,17984.4576352712,-1.03494113669717,0.152370945836427,-6.79224724251698,1.10400130703315e-11,2.16992256898313e-09
Zm00001d034160,1083.20651227019,-1.68037130511395,0.247591182068668,-6.78687864032214,1.1458551632529e-11,2.23598384518501e-09
Zm00001d041455,1396.16135121756,-1.66046395257042,0.244724160900806,-6.78504299068149,1.16051948346489e-11,2.2484236049644e-09
Zm00001d001936,642.663169882506,-2.03499246595479,0.300217850202504,-6.77838597732325,1.21525829616003e-11,2.33777773227266e-09
Zm00001d018342,10744.7222995259,-1.23295824359559,0.182622467653684,-6.75140501295662,1.46420232809247e-11,2.78177898675451e-09
Zm00001d009894,82.161188348421,1.28423505611074,0.19022407547793,6.75116991834051,1.46657718295935e-11,2.78177898675451e-09
Zm00001d049197,293.679844296807,0.983209846440323,0.145682519278381,6.74898986721621,1.48877985277496e-11,2.80428227268527e-09
Zm00001d037943,237.23200543309,4.52675479322484,0.672645883317413,6.72977402448284,1.69926783200084e-11,3.17868556380626e-09
Zm00001d042135,532.228946569026,1.65692170551549,0.246841035243881,6.71250509008131,1.91311128163942e-11,3.55419386323202e-09
Zm00001d049616,466.154460453843,2.52260774330206,0.376694934694471,6.69668612705952,2.13198855231519e-11,3.93388146210866e-09
Zm00001d003025,42.8872865787851,2.87188435130945,0.429956608279589,6.67947484933629,2.39799988278404e-11,4.39482086625907e-09
Zm00001d020503,437.19395748112,2.11907635943341,0.317755320692377,6.66889339513189,2.57739376124635e-11,4.69189452215074e-09
Zm00001d054093,1717.60708099534,-3.4093057640096,0.513014382706281,-6.64563388266942,3.01914881679051e-11,5.45942616710839e-09
Zm00001d024678,549.081745775992,0.85801123934123,0.129137924899785,6.6441460942405,3.04979959071711e-11,5.47832874825238e-09
Zm00001d037336,425.315793262799,1.94808421748469,0.293891401271706,6.62858528373092,3.38919292205768e-11,6.04792558012451e-09
Zm00001d016866,1088.3260391608,-0.85675694795897,0.129324696254477,-6.62485180922517,3.47596714001742e-11,6.16223089580605e-09
Zm00001d022458,1471.08465370123,0.949264004626818,0.143352435696342,6.6218896108442,3.546358621292e-11,6.24619683402106e-09
Zm00001d022032,6984.882443249,-1.72429145915007,0.260834405061751,-6.61067491745137,3.82571774800314e-11,6.69475923850562e-09
Zm00001d032787,288.120710844246,2.19872219183296,0.333022252314389,6.60232815240606,4.04750336809594e-11,6.96932467951772e-09
Zm00001d050899,1800.24708231141,-0.864256764847496,0.13091066165367,-6.60188218385091,4.05970100045642e-11,6.96932467951772e-09
Zm00001d048020,1754.33584839341,-1.65491932130492,0.250648359333672,-6.60255397523601,4.04134059881711e-11,6.96932467951772e-09
Zm00001d031893,671.74989214707,-2.04661205280816,0.31086593584419,-6.58358416547107,4.59240419362978e-11,7.83423719169901e-09
Zm00001d000556,76.0288578436612,-3.47534695308953,0.528008579860872,-6.58198954646773,4.64194231977481e-11,7.86925271759825e-09
Zm00001d039379,1184.30339672715,-0.61172152544972,0.0930294271227872,-6.57557016493635,4.84670811193249e-11,8.15050293753385e-09
Zm00001d021494,3314.58330708743,-0.950863966498395,0.144619861394611,-6.57491963641051,4.86794527311784e-11,8.15050293753385e-09
Zm00001d042443,3311.88786767978,-1.91852411459396,0.292217159122841,-6.56540540039767,5.18914886065936e-11,8.63499838628985e-09
Zm00001d052060,12388.1577369871,-1.24021332484832,0.188986831258541,-6.5624325070124,5.29370036716418e-11,8.75526394871714e-09
Zm00001d026070,968.408438403711,1.85006179063684,0.282022633988134,6.55997628443781,5.38163364410066e-11,8.8467533916719e-09
Zm00001d006877,86.2016442566127,-3.39573360738902,0.517951384027842,-6.55608559433154,5.52385331092049e-11,9.02584320514502e-09
Zm00001d002736,496.777456067329,1.87879345465232,0.286780091095767,6.55133850984417,5.7023631760645e-11,9.26173046632177e-09
Zm00001d011080,4383.49134143979,-3.13007954003224,0.480216407482962,-6.51806038123198,7.12223240756048e-11,1.14990137989685e-08
Zm00001d036532,936.460139469744,-1.33948739042524,0.206032717951555,-6.50133339861196,7.96111714991468e-11,1.27021965631933e-08
Zm00001d021336,2043.09873955275,-5.09979177455894,0.784397858080779,-6.50153709883505,7.95034236435206e-11,1.27021965631933e-08
Zm00001d003185,641.75146451742,1.86791339237635,0.287504884044438,6.49697968987422,8.19485201362076e-11,1.2998664679383e-08
Zm00001d022669,540.075460622719,-3.46503224638522,0.534355743282772,-6.4845045457883,8.90238406674508e-11,1.40388526410694e-08
Zm00001d053924,54.4816528967951,-4.10259257541779,0.633905356568037,-6.47193233644409,9.67574521526039e-11,1.5170226197614e-08
Zm00001d042344,1417.08718834823,0.669347815216431,0.103598661580477,6.46096971722432,1.04034138930944e-10,1.62173677262237e-08
Zm00001d035926,1463.43276865003,-0.440378949343893,0.0682622112269241,-6.45128456035421,1.10906028791925e-10,1.71898007140124e-08
Zm00001d002026,327.737046997359,1.04315931929546,0.16205078284147,6.43723714877674,1.21667764530037e-10,1.87506616199587e-08
Zm00001d020069,740.682023450879,1.70631467132885,0.265262386541115,6.43255417241136,1.25477288385714e-10,1.92285083060683e-08
Zm00001d018076,521.791299066707,1.60686530646394,0.250135375068198,6.42398263750516,1.32754351745741e-10,2.02293766109634e-08
Zm00001d041690,181.875488702624,1.39274818405598,0.217092923265837,6.41544718779486,1.4041008502163e-10,2.12764421571324e-08
Zm00001d035300,56.895175926649,2.27476541845592,0.354723648781927,6.41278196778581,1.4288780820099e-10,2.15316050535758e-08
Zm00001d039461,312.080236927886,1.69610569446023,0.264733525793691,6.40684132988135,1.48565286997279e-10,2.22634521796364e-08
Zm00001d051796,786.479659598685,-0.70238687894705,0.109709659756342,-6.40223368212977,1.5312006607648e-10,2.28199377596617e-08
Zm00001d043094,849.515473689877,-1.26056037569491,0.197082716765416,-6.39609802616704,1.59397694860928e-10,2.36256998656164e-08
Zm00001d008587,10784.9152683719,-1.56940382372439,0.245460769974957,-6.39370529101049,1.61913360706402e-10,2.38681412815242e-08
Zm00001d020264,271.860685036557,1.57038603078194,0.24587697323695,6.38687718539862,1.69307502866717e-10,2.47576728415879e-08
Zm00001d047680,122.199686225322,1.35956053583927,0.212881812066291,6.38645698588806,1.69773158403456e-10,2.47576728415879e-08
Zm00001d003841,592.828929780159,1.47567565844468,0.23137055874967,6.37797508213342,1.79444700372278e-10,2.60281179299341e-08
Zm00001d013092,1190.08438198662,0.593843826247636,0.0934350697940264,6.35568451499784,2.07500506389468e-10,2.99374666771698e-08
Zm00001d016894,581.793650986975,-0.535268878457343,0.0842411707536264,-6.35400569185822,2.09779067156009e-10,3.01060709922729e-08
Zm00001d026513,102.772875074195,1.89503621926333,0.298999765938911,6.33791873820565,2.32889595716781e-10,3.32468283906419e-08
Zm00001d013202,1916.90069923359,-1.28591934408402,0.203067576765257,-6.33247003075495,2.41267161265753e-10,3.42624632574466e-08
Zm00001d000986,26.6238804884717,-2.89366195686301,0.457014660173969,-6.33166112387181,2.42535714217459e-10,3.42632224605956e-08
Zm00001d042196,196.754204464153,1.76108637822012,0.278178081910257,6.330787695877,2.43912766072191e-10,3.42792221085084e-08
Zm00001d027330,2150.15475814459,1.238595533887,0.195936349541881,6.32141783177529,2.59174180656132e-10,3.62362911140048e-08
Zm00001d042313,3107.82969372674,-1.04696646485645,0.166255989383188,-6.29731577635617,3.02843946377697e-10,4.21248164181982e-08
Zm00001d016918,664.161699779145,-0.502226468619521,0.0798096965289665,-6.29280012908257,3.11789696085676e-10,4.29288513534409e-08
Zm00001d037060,260.946119098846,1.78216683538688,0.283197151052094,6.29302529621509,3.11337578496518e-10,4.29288513534409e-08
Zm00001d019221,6510.35082520412,-1.72449044932657,0.274230502935239,-6.28847057810275,3.20608814142079e-10,4.39201690645947e-08
Zm00001d053062,143.937867410566,2.43277570796246,0.387037978785668,6.28562529081848,3.26536688281222e-10,4.45074428790948e-08
Zm00001d045082,369.591141082956,0.855553985458919,0.136201757718501,6.28151941494882,3.35279919670445e-10,4.54706627057058e-08
Zm00001d004473,3026.99545310031,0.510994139791122,0.0813763372373731,6.27939468817038,3.3989373228588e-10,4.58670527090657e-08
Zm00001d022305,1432.90125035716,0.690471429808752,0.109975717811572,6.27839893704337,3.42077268228815e-10,4.59331872447445e-08
Zm00001d052269,582.143462348546,0.827425687345362,0.131882699824401,6.27395168924403,3.51997767731162e-10,4.70324505021677e-08
Zm00001d007709,3843.48701965359,-0.735845615217161,0.117421792759685,-6.26668694049953,3.68810564338304e-10,4.90373418976087e-08
Zm00001d018255,227.197808447758,2.94407473768223,0.470454116738534,6.25794234322423,3.90089974876544e-10,5.16136608709823e-08
Zm00001d027048,132.497811587677,-3.32898650757701,0.532361235095578,-6.25324739690962,4.0200455171797e-10,5.29319002951369e-08
Zm00001d033718,731.20671862651,-0.617393372435442,0.0988178275560603,-6.24779341647831,4.16291761071537e-10,5.4548298199538e-08
Zm00001d016705,1529.28094603983,-1.30951002661914,0.209658736467197,-6.24591204108506,4.2133424440689e-10,5.49436059869831e-08
Zm00001d026021,131.135775141075,-1.46560961146027,0.234901916424568,-6.23924075958277,4.3969979774128e-10,5.70641976743276e-08
Zm00001d022597,531.469167542358,1.37815404627971,0.221156644000347,6.23157424236167,4.61771058254075e-10,5.96432294480168e-08
Zm00001d042717,447.29132156811,-1.70883232486956,0.274892284376467,-6.21637063675931,5.08785464082751e-10,6.54042508425618e-08
Zm00001d029546,19632.0611082415,-3.62227967107734,0.583471858499217,-6.20814803372766,5.36126376101324e-10,6.85938293649638e-08
Zm00001d034834,1435.79742424987,-0.532788122159216,0.0858396339596746,-6.20678464693252,5.40796240818279e-10,6.88664658965024e-08
Zm00001d025814,119.590094678846,2.10025626596826,0.338586920286592,6.20300472384025,5.53951760844841e-10,7.02120914072685e-08
Zm00001d043386,1619.7129472877,-1.12919010498404,0.182447252038064,-6.18913188535422,6.04964528545927e-10,7.63211994059522e-08
Zm00001d033855,2807.6799091275,1.25926836928481,0.203609769758113,6.18471486304811,6.22148209499799e-10,7.78213383297677e-08
Zm00001d034196,300.794776482733,-2.04804637363027,0.331163643062325,-6.18439377792697,6.23415738779621e-10,7.78213383297677e-08
