Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zm00001d022395	3943.71498257244	-4.68977769018069	0.14922828881889	-31.4268677024931	8.69278950459772e-217	2.25847364118953e-212
Zm00001d040837	862.065099562197	-7.4988795817226	0.256812764010538	-29.1997931279416	1.95097769699145e-187	2.53441757727675e-183
Zm00001d033347	2406.21198828704	-7.56457505814601	0.279782242284693	-27.0373666190317	5.37752703288901e-161	4.65711766138298e-157
Zm00001d051804	7175.8678743464	1.69456132153995	0.0746893507814318	22.6881249309403	5.86866869489819e-114	3.81184703405374e-110
Zm00001d013202	1195.52547521421	-5.64133468218273	0.264651873699476	-21.3160579720237	8.05658503205665e-101	4.18636271435728e-97
Zm00001d029608	1780.72281139243	-2.06397458029357	0.0987864646217373	-20.8932933089236	6.16201593928276e-97	2.66825560197509e-93
Zm00001d043780	2619.23144792275	-2.82727354236415	0.143018125326335	-19.768637967481	5.54528911305457e-87	2.05817366351815e-83
Zm00001d012485	848.701649111286	-5.55846545687206	0.283278730492563	-19.6218948284859	1.00535083716262e-85	3.26500251254024e-82
Zm00001d001947	859.778477101851	-1.98679450580437	0.108132842660816	-18.3736453876128	2.135733914633e-75	6.1653892040089e-72
Zm00001d037708	279.836226192026	-6.82818314883847	0.381894302341666	-17.8797722484206	1.69528084295557e-71	4.40450915808287e-68
Zm00001d021905	825.241912305166	-3.31734983489004	0.191994603375711	-17.2783493731768	6.84798938139655e-67	1.61743283743694e-63
Zm00001d010321	7563.53882140023	-2.70704273508308	0.161063471281532	-16.8073040618334	2.15763308156593e-63	4.67145542434704e-60
Zm00001d021620	47277.9458183966	-2.34288037419279	0.139933655964415	-16.7427939908079	6.39163543444211e-63	1.27739292478647e-59
Zm00001d014715	5611.06998388284	-1.83314824160881	0.111210678702522	-16.483563116383	4.81608783233694e-61	8.93762699799615e-58
Zm00001d002126	840.238123957692	-3.34973847830373	0.205689511315153	-16.2854122064169	1.25282172180275e-59	2.16997074361048e-56
Zm00001d052340	918.252237300794	-6.6989707596805	0.414468094917619	-16.1628140786374	9.22525192575142e-59	1.49800793926842e-55
Zm00001d011051	867.580100972508	-4.02083063231137	0.261640208130602	-15.3677856360071	2.69214177773421e-53	4.11438444278308e-50
Zm00001d029716	1730.48011642525	2.94984534877461	0.192520750089981	15.3222203185677	5.43294693361505e-53	7.84185523790292e-50
Zm00001d040158	333.794188402301	4.11959096553201	0.272405753659317	15.1229954220577	1.14226257672989e-51	1.56195389505365e-48
Zm00001d027488	129786.26134947	-2.14304946577503	0.142528274359344	-15.0359602360157	4.26814055631234e-51	5.54452798967755e-48
Zm00001d031484	6557.96293292469	-1.83557702775227	0.12300458865906	-14.9228337557395	2.34115861505607e-50	2.89645914179866e-47
Zm00001d020414	402.262895003998	-1.91627881683915	0.130053559906477	-14.7345356652841	3.86847086349606e-49	4.56848825020414e-46
Zm00001d037532	6482.22503191128	-3.6082942225406	0.246162426128417	-14.6581843512472	1.1942386173795e-48	1.34902232687551e-45
Zm00001d045451	23061.3832967179	-2.01997262336734	0.139031344102321	-14.5289009209372	7.94855214039335e-48	8.60463888164832e-45
Zm00001d009599	1851.06209335399	3.52091550375656	0.242838483451944	14.4990013679332	1.22925254379773e-47	1.27748841361636e-44
Zm00001d034897	3532.39974670029	-1.87893710603481	0.130674871094066	-14.3787178843457	7.03864127654739e-47	7.03349765407607e-44
Zm00001d044465	1100.21264567342	-2.60535106529441	0.181597498978979	-14.3468444221029	1.11496139481489e-46	1.07288192587725e-43
Zm00001d053936	978.263178336126	-2.39295513922604	0.166953347793734	-14.3330766998603	1.35961198117321e-46	1.26157424581647e-43
Zm00001d042376	468.393507941162	-8.9591442762327	0.626492941820302	-14.3004712075471	2.17332999079751e-46	1.94707884451414e-43
Zm00001d023869	670.073686997949	-6.28966477421214	0.441416164631898	-14.2488320051831	4.55841536591112e-46	3.9477396540579e-43
Zm00001d052242	13827.7273736262	-1.73674236468774	0.122809739649722	-14.1417315079511	2.10051685365564e-45	1.76043639918797e-42
Zm00001d046919	1120.52715741452	-3.35837223464925	0.238384601790403	-14.088041800628	4.49863526924841e-45	3.65247009157322e-42
Zm00001d044785	2804.70671585836	-2.4359622794408	0.174015767884569	-13.9985146694101	1.59162488479321e-44	1.25309109490341e-41
Zm00001d042526	16605.8691139195	-1.64788657319819	0.118556074418669	-13.8996384730051	6.36621060309141e-44	4.86472110820347e-41
Zm00001d046934	126.556387255946	-4.72435780036447	0.340011434256866	-13.8947027198956	6.82061054131017e-44	5.06303664210799e-41
Zm00001d011080	1986.30306849428	-2.59456350567447	0.188483418485654	-13.7654735176185	4.11181292933352e-43	2.96747254769484e-40
Zm00001d034543	97854.4554582854	-1.84788695270529	0.134792963068858	-13.7090758347771	8.95916963365402e-43	6.29103206086392e-40
Zm00001d048703	5979.29229782183	-2.11182413407879	0.154776427139596	-13.6443525225847	2.18142379347927e-42	1.4914624099575e-39
Zm00001d042503	1087.71367790399	-2.04542177742074	0.150303416331684	-13.608618003113	3.55910319129778e-42	2.37100153879763e-39
Zm00001d017840	22824.6114391686	-2.03002620143015	0.149369842689687	-13.5906027942166	4.55314934076847e-42	2.95738432556264e-39
Zm00001d002258	8829.06044335211	-1.20507366441016	0.0888978638788814	-13.555710023044	7.32994298948136e-42	4.64485972706623e-39
Zm00001d029965	4301.17549016249	-0.907115673769289	0.067030557402879	-13.5328678279845	1.00043260575916e-41	6.18862845957825e-39
Zm00001d011454	8789.00529059434	-2.63210562973599	0.196645757422299	-13.3850110179775	7.39863969972069e-41	4.47032693112659e-38
Zm00001d034017	3718.72404047292	-2.4786286165188	0.185707378862143	-13.3469581645368	1.23385189403384e-40	7.28561501338482e-38
Zm00001d031253	11422.4257763224	-2.39172786822235	0.179303615137192	-13.3389829669209	1.37320153266597e-40	7.92825533782102e-38
Zm00001d032301	1886.96579772871	-1.19861692013641	0.0900008733078989	-13.3178365507173	1.8231434598977e-40	1.02971935286092e-37
Zm00001d024037	9758.31066321673	-3.51826767085496	0.265253001962845	-13.2638184858235	3.75289116972571e-40	2.0745503293754e-37
