Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zm00001d027233	326.346316765759	8.09649764601232	1.80596662769445	4.48319338898778	7.35342313993248e-06	0.0002202321509091
Zm00001d027236	30.4468974724358	2.65770644884372	0.78374674370096	3.39102710180799	0.000696312151038533	0.00918968968609497
Zm00001d027288	486.117118794803	-0.982169022417493	0.26390453114448	-3.72168305772585	0.000197899321531022	0.00337134775258742
Zm00001d027322	440.523337934746	1.26234542480521	0.211902546372909	5.95719799696845	2.56599294559208e-09	1.82120864554025e-07
Zm00001d027366	1309.45657421291	1.16144382554968	0.337661406330333	3.43967004749556	0.000582423771514951	0.00800925066372708
Zm00001d027367	839.751698367419	1.54685080826119	0.207325502989241	7.46097699491153	8.58832470809221e-14	1.20394639452694e-11
Zm00001d022659	4.18844627558535	5.59661834398828	1.49037312370659	3.75517932722068	0.000173217410630628	0.00303281058980683
Zm00001d027450	106.522455664712	2.04381828422731	0.301755235339435	6.77309966777639	1.26052048218175e-11	1.29155220459764e-09
Zm00001d027451	227.379935355477	1.32781585665775	0.28715113164042	4.62410107552869	3.76226388788761e-06	0.00012425602853434
Zm00001d027483	149.039533629337	3.12557470047081	0.717695179118345	4.35501699246528	1.33056596201223e-05	0.000364347493796099
Zm00001d027520	688.971347774269	1.92738563258165	0.284618428576493	6.77182304119024	1.27169630130481e-11	1.29828212615455e-09
Zm00001d027530	398.38634596548	-0.857298550750544	0.203514140918002	-4.21247657230836	2.5258591958263e-05	0.000630949774475157
Zm00001d027542	394.487934714984	0.979437569029069	0.267164420212722	3.66604792752426	0.000246327779079683	0.004018115278286
Zm00001d027581	1211.44081641997	1.73530740029044	0.278842086018556	6.22326215195136	4.86922762911504e-10	3.89773371890837e-08
Zm00001d027582	53.5912973999505	2.13716587389759	0.612344338479524	3.49013739427111	0.000482772274156398	0.00689461447993149
Zm00001d027593	2320.99014304778	-1.90021796616773	0.367053991509144	-5.17694401947513	2.25549856743281e-07	1.04873239495964e-05
Zm00001d027616	30.732100068942	3.14806077067231	0.820188715604538	3.83821517021478	0.000123931861916627	0.00230344859711398
Zm00001d027625	5318.07899622315	-0.98911821263875	0.223902085232291	-4.41763734184329	9.97856641398713e-06	0.000286611687917345
Zm00001d027649	77.8399923215636	1.38578709942155	0.369145377866609	3.75404158499936	0.000174005976439805	0.00303727541406242
Zm00001d027695	36.3644802200501	-6.5171042938555	1.09655994873946	-5.94322663466522	2.79465625913421e-09	1.95883157745335e-07
Zm00001d027707	1500.5190546562	-0.623871401506675	0.168179050761024	-3.70956667125664	0.000207614281678413	0.00351559351854125
Zm00001d027722	470.446366209508	0.856983968514754	0.239797460873798	3.57378249707895	0.000351861241400103	0.00535623673632128
Zm00001d027763	238.073213007385	1.24885112858212	0.35995539878054	3.46946075211816	0.000521504256423284	0.00733620840401342
Zm00001d027767	94.321187541734	0.879834149937885	0.237446355528307	3.70540178635422	0.000211055901109856	0.00356958110778657
Zm00001d027788	143.193031423646	-3.9563741988586	0.484963383899761	-8.15808848710186	3.40368132948535e-16	6.22763174161745e-14
Zm00001d027805	435.645241275474	-1.19681692225541	0.168981440832974	-7.08253472307873	1.4154128009651e-12	1.66870654781564e-10
Zm00001d027827	157.449977438044	-0.637366233750299	0.165039217408747	-3.86190775597144	0.000112505047557835	0.00213582582917997
Zm00001d027850	952.261554113928	0.605469477285968	0.17445289374287	3.47067603348778	0.000519149934135066	0.00730673710995192
Zm00001d022678	80.3230397012695	1.17598590450461	0.343741928074052	3.42113023887871	0.000623614607234962	0.00846008126531513
Zm00001d027860	9.35720048764829	-4.10671186880135	1.04904763366002	-3.91470485899049	9.05148590130673e-05	0.00179103734719887
Zm00001d027861	2875.35039713179	0.814171897938139	0.159071384933352	5.11828006199393	3.08334519498267e-07	1.38785012075122e-05
Zm00001d027863	140.019933167373	1.62581672711386	0.461411166794798	3.52357472925423	0.000425767014558094	0.00625813102201535
Zm00001d027869	1003.49455317755	-0.633881207160589	0.096935121309891	-6.53923158701313	6.18357109217624e-11	5.80781608880833e-09
Zm00001d027881	272.914633912115	-0.859168924396207	0.231930941265226	-3.70441701184535	0.000211877457273859	0.00357816225016333
Zm00001d027885	478.659578889836	1.0478495028557	0.272608401171238	3.84379020732195	0.000121148582487789	0.00226666906292061
Zm00001d027911	138.191863864972	-1.82449117200593	0.400285333789561	-4.55797656819749	5.16487979344956e-06	0.000162241714537378
Zm00001d027918	166.971306727485	6.05036318764402	1.37182390713761	4.41045177603621	1.03155177615289e-05	0.000294190631545143
Zm00001d027950	291.293923423486	0.783555571737594	0.205977871637802	3.80407645494767	0.000142334217972043	0.00259383495778952
Zm00001d028028	17.6370009828411	-7.52670008851967	1.81580771956941	-4.14509752734419	3.39669110767471e-05	0.000792935205093178
Zm00001d028083	33.9083176838201	-8.47244567859916	1.72116102609242	-4.92251773666655	8.54378182707791e-07	3.43421027876711e-05
Zm00001d028172	168.04355969042	-3.80286158315392	0.769697266003422	-4.94072377689466	7.78331071299074e-07	3.15554454618619e-05
Zm00001d028186	252.808065261426	0.876802394204494	0.191156788794255	4.58682320274909	4.50041475238968e-06	0.000145089458212911
Zm00001d028221	576.224058588791	0.785565436213305	0.181279506117239	4.33344867844717	1.4679151265566e-05	0.000395803296851534
Zm00001d028227	442.23178692624	-1.1325358330118	0.270866666122779	-4.18115617260354	2.90030565686605e-05	0.000696098062125339
Zm00001d028235	368.257920282982	-0.855382834958263	0.212284701489284	-4.02941346671391	5.59161940511705e-05	0.00120362918241393
Zm00001d028255	39.685511507709	-3.92996512335614	1.05213605734572	-3.73522520772691	0.000187547272855734	0.00322620238538219
Zm00001d028287	112.090568541847	3.2046325375329	0.381352170466461	8.40334154546195	4.33950214777915e-17	9.05734459392393e-15
Zm00001d028311	554.992035549475	-1.54842859092144	0.303209235699176	-5.10679889862487	3.27662136851343e-07	1.46315943424093e-05
Zm00001d028382	7.8583798105249	-4.85527324964421	1.20135653109674	-4.04149236631005	5.31121103544877e-05	0.00115088393039386
Zm00001d028412	1248.38184883121	1.11021442668886	0.310625955022044	3.57411996241611	0.000351407801341282	0.00535222573967206
Zm00001d028458	148.323972169727	1.06120695780536	0.218130015924609	4.86502031051125	1.14445054289876e-06	4.39934283045816e-05
Zm00001d022713	4.98116375808612	5.84560167162987	1.44392366286409	4.04841462327368	5.1565737528368e-05	0.0011272054199665
Zm00001d028467	31.0471969706023	7.75541710780831	1.37028782202915	5.65969935887186	1.51638404165759e-08	8.93873496690081e-07
Zm00001d028534	384.37965955405	1.65908847052591	0.490802962155767	3.38035545514772	0.00072392141140013	0.00949624469693736
Zm00001d028566	552.096873913319	1.21592418932401	0.26166115784966	4.64694186678876	3.36892054068772e-06	0.000112605070077056
Zm00001d028567	12.9905527124088	2.51534231133873	0.737664983778438	3.40987083113902	0.000649936534666088	0.00870402173825398
Zm00001d028582	17.764518791362	-6.80288756059192	1.17407131248608	-5.79427117266572	6.86185106358293e-09	4.37435243028453e-07
Zm00001d028621	69.0241099873562	-8.05759223777322	1.70408094450354	-4.72840933041517	2.26285635651148e-06	8.01011351223919e-05
Zm00001d028661	259.941331387245	0.805437119752791	0.177780616474626	4.53051145689862	5.88410635603169e-06	0.000181595251691024
Zm00001d028662	343.467102822059	1.1196988538656	0.17238044889767	6.49550956054353	8.27528317193199e-11	7.54604058043779e-09
Zm00001d028748	86.527300945274	6.45879005509556	1.37223161731681	4.70677834090774	2.51662290526594e-06	8.80880541635756e-05
Zm00001d028750	84.5176615801689	-3.60634257783454	0.861929202833546	-4.18403572587966	2.86379075150577e-05	0.000690865000044333
Zm00001d028776	585.465185037649	1.52098965798129	0.285223708211762	5.33262002488252	9.68057415316187e-08	4.81075022775383e-06
Zm00001d028793	1317.05118033145	-1.00598921395638	0.262550153952654	-3.8316077854511	0.000127308578340038	0.00235529287809754
Zm00001d028804	260.891560631438	1.40251742915404	0.165765453103518	8.4608547975204	2.65424721281888e-17	5.76369258616609e-15
Zm00001d028806	373.142247246759	1.60962939333413	0.426694542199129	3.77232243243212	0.000161735063095948	0.00287158719146474
Zm00001d028819	46.3533878214674	2.29925994012527	0.42365252983974	5.42723052071714	5.72351871539826e-08	2.99761313836016e-06
Zm00001d028824	180.96738555928	1.66202708171181	0.369110524804668	4.50278973375616	6.70672304352791e-06	0.000203199285158587
Zm00001d028840	17.1087131801841	-2.86594816094002	0.6912875175796	-4.14581210864988	3.38611414674564e-05	0.00079113215848136
Zm00001d028965	108.994081805977	-7.70732437249386	1.13298839398023	-6.80265077157386	1.02711428456627e-11	1.0718888591194e-09
Zm00001d029009	185.922725911014	1.07985638147293	0.273723048731259	3.94506924600689	7.97769213579241e-05	0.00162696107409021
Zm00001d029011	41.1371800834277	-1.80128570713895	0.333934906701091	-5.39412224056977	6.88593296975466e-08	3.54707373471256e-06
Zm00001d029012	1361.80091942997	-1.39694534347727	0.395323561654436	-3.53367590242035	0.000409823281000246	0.00606491102349997
Zm00001d029033	158.163733740812	4.53143240065015	1.02267477977896	4.43096132832137	9.38139141679808e-06	0.000272796146492383
Zm00001d029061	519.478130874209	1.62037020559865	0.414721751778262	3.90712616025264	9.34003918933057e-05	0.00183909353066225
Zm00001d029066	689.170806664353	0.752665981722901	0.169621171257231	4.43733512829882	9.10794344484332e-06	0.000266218384279409
