Gene	HN_B73L2	HN_B73L4	HN_B73R3	HN_B73R4	HN_K55L1	HN_K55L4	HN_K55R3	HN_K55R4	HN_SDL1	HN_SDL2	HN_SDR1	HN_SDR2	HN_W153RL1	HN_W153RL3	HN_W153RR1	HN_W153RR3	LN_B73L1	LN_B73L4	LN_B73R3	LN_B73R4	LN_K55L3	LN_K55L4	LN_K55R1	LN_K55R4	LN_SDL3	LN_SDL4	LN_SDR2	LN_SDR4	LN_W153L2	LN_W153RL1	LN_W153RR3	LN_W153RR4	GeneID	Symbol	Synonyms
Zm00001d012797	7.6964965070937	9.96436608540721	7.23502747470911	5.88992495735942	0	0	0	0	0	0	0	0	0.0558431713506042	0	0.0518569250270232	0.0491124752060159	9.93391773026776	14.0016075214595	8.92240489261137	9.67406262926743	0	0	0.0169168861720037	0	0	0	0	0	0.0580813768876123	0.0622451457162048	0.0254336027012883	0.0374324983558303	103625696	LOC103625696	GRMZM2G054678
Zm00001d012995	1.47215508902258	1.25251024408214	1.17171260672486	1.29432503656909	0.0539933730413978	0	0	0	0.844746466631764	1.0679745974192	0.774875511305403	0.832908524106381	0	0	0.0473124329493109	0	1.78859414069567	1.54276646364466	2.36357030203843	1.09603882611917	0	0	0	0.0816474541950347	1.12635037830068	0.950201581345901	0.943041205919932	1.79595958173653	0	0	0.185637790414614	0	100276442	LOC100276442	-
Zm00001d013429	2.24661506895481	2.16096781176372	1.0738985296089	1.16397691685173	0	0	0	0	0	0	0	0	1.74510899731104	0.128538323991446	1.61051001127455	2.06852524312078	1.73219788062506	1.787579598866	1.14903176233312	1.37599202961633	0	0.0367619554305613	0	0	0	0	0	0	2.10258651554747	1.88546853654166	1.31575571726056	1.43326049842845	100274374	LOC100274374	-
Zm00001d013503	2.19932467445383	2.44579260924117	3.64670076535767	4.51854245226234	0	0	0	0	0	0.10184743682555	0.0527828797721095	0.135085632796892	0	0	0	0	2.63976368990147	3.63038134043789	3.4084340285691	4.45087537625059	0	0	0	0.0139041294233674	0.103283120499801	0.197773035099289	0.449665796714266	0.461884461508563	0	0	0	0	100216642	LOC100216642	-
Zm00001d013629	0.544008550466676	1.70803898267251	2.41585631054874	0.218208153313875	0	0	0	0	0	0.179247887046986	0.189662670276196	0.228830463891011	0.0777390146627662	0.06196318086466	0.0248152368795509	0	2.28514596346665	50.0463487940961	0.158257776908897	0.0442207119515689	6.38260741993748	0.640926397270676	0	0	0.0227218299427103	0	0.296773462533441	0.153791952058271	0.444701455014694	0.166803507816386	0.116839793410003	0.0179126763341496	103626026	LOC103626026	GRMZM2G100412
Zm00001d013831	11.7265756344416	13.8277130946668	13.3402077668103	15.4883160243324	0	0	0	0	0	0	0.0265671603876138	0	0	0	0	0	12.9014636698092	15.8203688271925	13.1124270981172	14.2003272087308	0	0	0.0846685519122014	0	0.0222794580323212	0.0271486166098829	0	0	0	0.0116825718495926	0	0	100192082	LOC100192082	GRMZM5G823318|pco067113e
Zm00001d016085	6.86138276760777	4.89252149663689	7.01755589940768	10.0601242260317	0	0	0.0900264047787316	0	4.77281753646947	5.18481889739664	5.62119568448216	7.71872634905993	1.86093764729758	0.164810161449349	1.98011293454523	2.15661619841767	1.63147642178365	1.66310571080886	2.2099102942227	3.35213014199125	4.08146059143046	1.23731211101936	0.775148432436936	0.0854274289262863	3.80744935570872	4.9709619764855	4.02573812571598	3.60481532071153	1.29034960160642	1.42606702670182	2.25309273773589	1.00052985960252	100275108	LOC100275108	GRMZM2G432266
Zm00001d016470	5.08134403818267	6.83135787258985	51.3908300843563	42.9164899482513	0	0	26.6017222952579	27.9290560262128	0.114547620875267	0.308943691541427	17.5121865555021	24.2377967007384	0	0	13.772081482349	12.8001734990605	2.65335647702791	3.25420872731447	33.4138436486472	29.9151150987388	0	0	21.1708539867176	21.330887293178	0.0391623362301469	0.0954424699485216	25.779879724585	36.3475829733293	0	0	14.9021107530913	13.1829814301228	103627151	LOC103627151	GRMZM2G084609
Zm00001d016899	1.47942858254542	3.01204351374352	3.38505026098086	4.19555524071918	0	0	0.100120898678406	0	0	0	0.120220960335255	0	0.344933522725638	0.549870058107898	1.76171146213086	0.62567832400616	10.0326246941398	32.3133671435688	0.936267976891995	2.35452523040985	4.83513593295817	0.550419849844766	0.0957849321546786	0.190012496376088	0	0.12285214953328	0.0877869937227067	0	1.34534447879159	9.41008438946763	2.16011021569408	0.715318340291176	103627320	LOC103627320	GRMZM2G105417
Zm00001d016912	4.50211536049776	3.23641201659977	6.32316894987232	5.36375492743121	0	0	0.0209745123309988	0.0214259037964193	0.226514350963795	0.229097446238325	0.478520917384286	0.715461691402982	0.343238619270251	0.0191988826616452	0.715061876123166	0.677218300999637	4.69540588819694	4.85481295390874	4.92803033834265	4.04879199745833	0	0	0.0401323253610686	0.0199030347354627	0.464653797553277	1.05519748954352	0.625282431798647	0.518209207585609	0.244260210419145	0.509446379816967	0.886949952994389	0.982372044728209	100272472	LOC100272472	-
Zm00001d017088	1.55108181873708	4.23391283362808	4.56563877792789	8.30406703864749	0	0	0	0	0	0	0	0	0	0	0	0	1.19592389289119	7.043741834014	6.84829343923956	8.30568278096618	0	0	0	0	0	0	0	0	0	0	0	0	100383738	LOC100383738	GRMZM2G029810
Zm00001d017306	3.85086557515499	4.53378276523159	3.46801717914215	2.55498556325847	0	0	0	0.0285770046798789	0.0274650625500161	0	0	0.0257906457500971	1.4938665065103	0.128033469412378	2.89192708765232	3.05938298135365	4.8311043192369	9.05913471810688	2.55064180469474	3.78282178562171	0.137856516695986	0	0.026763436925572	0	0	0.0343263358990047	0	0.0476666552175492	3.03230093798223	2.95425650032857	3.37993716102721	3.30893173425542	100381896	LOC100381896	GRMZM2G398809
Zm00001d017380	1.13422857995149	1.48116618399016	3.34459584894717	3.64432049332992	0	0	0	0	2.13111852791195	1.31345973511435	4.15405355502608	3.12686588784123	0.934796585619247	0.155228175318573	3.39428196291463	2.29617477950839	1.62701273800312	1.84283943331762	3.01311357059467	3.42311160032228	0	0.0310766762767652	0	0	1.22951520722554	5.36863893460434	2.67648252954578	3.49636763565499	2.40027531996497	1.00288992761542	3.54171001163585	2.93477678751848	103627472	LOC103627472	GRMZM2G170016
Zm00001d017935	8.6666857478041	10.6737357362875	6.36361157100568	6.14948848289578	0.0455569085036794	0	0.0120997878104158	0	0	0	0	0	0	0	0.0266132435339874	0	11.6473594402514	16.1727507126386	7.12842745348825	8.27562007894307	0	0.0110865355080274	0.0347273357452388	0	0	0	0.0212184271331985	0	0	0	0	0	100193351	LOC100193351	GRMZM2G042438
Zm00001d018010	1.24390634357887	2.05290564652095	7.31686686226887	9.20276875520835	0	0	0	0	0	0	0	0	5.42151704911399	0.330592080926112	24.7960109236194	28.5888756836179	3.41007543987133	4.7096717215636	6.99606372119827	8.24072261631899	0	0	0	0	0	0	0	0	9.47505386262146	3.97751619287162	26.4043925191123	19.9057573044707	100280524	LOC100280524	-
Zm00001d018338	6.22380300243246	7.06607315960521	5.19538205764208	5.05123582621215	0.0274419092369323	0	0	0	1.50268618089743	2.01919251171426	0.708889110942364	1.06838491130287	4.89647012145014	0.400288548047895	5.41042852055276	7.87971130654501	7.71523315009111	11.3576376948756	6.00637430577983	6.68468657369234	0	0	0	0	3.7870624990172	2.41468018048171	1.30368730907744	1.7696930615251	10.1658558661792	9.69811099418206	5.64210856798073	5.98839300205448	100274650	LOC100274650	-
Zm00001d018811	0.114955599319408	3.4905260146735	40.6742887074184	66.9176038694147	0	0	21.827145153211	23.4545122283874	0.0483731507074608	0	69.2204671281671	86.1694518030734	0	0	18.8023764362375	32.0736471929772	1.15552105867189	1.49917478223947	95.375974010893	65.4183932671142	0.291361610962868	0.406306544564464	4.99656489557322	6.68585073819712	0.198457784950069	0.423203519619711	88.7790460673096	37.4012545300563	0.08827560619098	0.10406435059716	6.12303674113501	7.11863474433413	103631948	LOC103631948	-
Zm00001d019223	3.34958260105722	4.94433305596073	0.0986572605074453	0.0564366558991067	0	0	0	0	0.0515670562163568	0	0	0	7.91680406675965	0	0	0.0547061679853325	1.62375741039608	1.19861993393936	0	0	0	0	0	0	0.0528903100347122	0	0	0	8.65757973994994	9.98418115213084	0	0.0833917873035198	103632138	LOC103632138	GRMZM2G107096
Zm00001d019277	2.08551706636242	1.3011965293763	0	0	0	0	0	0	0.13856567041363	0	0	0	0	0	0	0	1.57977688431916	0.153371797998692	0	0	0	0	0.135025855972886	0	0	0	0	0	0	0	0	0	100281766	LOC100281766	GRMZM2G046532|cl7251_2a
Zm00001d021160	0.400315969394643	2.99718333701537	334.688179120808	423.843048246018	0	0	227.343150420644	211.027843625388	0.673809534560395	0	251.969460675048	275.079588817769	0	0.157054389145851	158.502216548774	113.121414160071	5.67008622158997	3.5425878047541	440.637541993264	322.968917785747	12.3445915484032	0.314422842329624	122.783511698011	122.599415823552	0.518325038340179	5.0528366443335	160.071148616704	72.3579826202397	0	1.26836079080773	95.5073672073118	84.8567030338183	103633022	LOC103633022	-
Zm00001d021164	0.857492397214184	1.84820583783117	0.0470684410095658	0.0538507839220572	0	0	0.100235584702093	0.204785499744928	0.344430131497797	0.0497654142302557	0	0.0924090949671292	0	0.137624980179354	0.165349636802231	0.15659875577932	8.86874144625147	10.2933031440359	0	0.196435190089558	0.0493946373682754	0.183683447409059	0	0	0.252334640658163	0.184489310467503	0.0878875515620225	0.256187796426965	0.134688553775928	0.0529261989291396	0.173006765499806	0	103633023	LOC103633023	GRMZM2G013688
Zm00001d021167	1.91413799848187	3.73526888051138	2.26232729391041	1.77243522736638	0.13144526722466	0	3.37768726582753	3.31664271669479	0.0257063781138391	0	1.69777033033593	1.1104022847666	0	0.0479340146405648	1.23819270215818	0.381797325580459	33.8573139443467	21.5675075366443	3.18308699983449	2.07817498456058	1.4967373240606	1.19954854569201	2.65526608454161	2.85729443608028	1.74015766911335	1.25300370107462	1.67593829248837	1.62842530206404	0.586390920837749	0.82952552361111	3.16350791133846	2.6813379079217	100279371	LOC100279371	GRMZM2G065617
Zm00001d021480	8.11200280381305	10.7339125909644	9.73028936351991	9.59039381024701	0	0	0	0	9.89691444362309	12.9988058216056	14.752265954355	16.5863975647361	11.6368152960812	0.833016480029591	11.971445984191	16.5146542264778	7.98494464805587	14.7200116847225	7.16010935328153	10.1177873359429	0	0.0641422598352434	0	0	16.4246838149236	15.075138128369	17.8924641421822	16.9677276578322	11.9150882212337	10.7194606263122	10.783892308487	11.3645327035789	100277363	LOC100277363	-
Zm00001d021679	1.14463434674003	1.03877913821124	4.52375218363497	2.5878018915939	0	0	0	0.273360460668688	0	0	0	0	0	0.122473606214654	0.147146007062536	0	6.84638999233119	11.1956722269993	2.18963588785368	6.03092076729088	0	0	0	0.126965536569343	0	0	0	0.455967270704874	0	0.282596768594121	0	0	100382296	LOC100382296	GRMZM2G165644
Zm00001d021845	2.77255875099253	3.53834143953204	15.3709838856906	15.6705781213186	0	0	0	0	1.75003309670547	3.37907162623436	11.8693708876181	14.2671941871334	12.9800400899006	0.444987435913243	26.285999206088	31.9835558817507	7.4280161791797	14.4396707597287	12.1229364711645	12.3852387351466	0	0	0	0	13.2172884776746	12.0297279830949	15.3451665027291	10.5613419077016	17.274555291506	18.824084752464	28.8784334695321	27.979102859599	100303907	LOC100303907	GRMZM5G886969|IDP2590
Zm00001d022321	2.34989249451465	2.82895080714639	1.85014628907817	2.05953445342551	0	0	0	0	0.117614304975366	0.185041950934647	0.0639325338199043	0.0859008182756505	0.401259372534882	0.0243680372571901	0.190300479471506	0.526823559904994	3.88793511391397	4.35385533047093	1.72708970014831	1.74774729290057	0.0393564208297881	0	0.0254688258908394	0	0.348493560916275	0.179662392092022	0.0816977224818253	0.283505661546421	0.548506535091139	0.39358929316212	0.25272040904999	0.31700042055293	100194069	LOC100194069	-
Zm00001d022461	0.887391065249816	3.78017053072308	20.10194915174	16.8684190748367	0	0	2.47880257330504	1.80867768828226	0.811207297115764	0.390694304163788	52.8672754198027	49.1511261569432	1.72831236982605	0.0720303403456689	11.9859156238466	9.17961627402802	2.05522532312505	1.53923495113795	19.6847816238727	25.9468009887877	0	0.108153540639462	2.78551541008813	7.87791468226165	1.1093647403324	2.80018937236557	25.5982768548224	8.41376476565737	2.07955735591629	1.66203495198341	6.48553666810568	10.5260008649422	100286307	LOC100286307	GRMZM2G025062
Zm00001d022589	1.65875325921759	1.63351098868515	1.1044153881786	1.27594430553029	0	0	0.0230581463622996	0.0235543796149305	0	0.011448012285379	0	0.0318866165637564	0.0297897133263051	0	0.17750577610864	0.240159356689233	2.02787094881549	2.68107643721561	1.29375211352348	1.36693270321016	0	0.010563613279849	0.0551489003314816	0.0218802268554283	0.0116093882105178	0.0424398334751331	0.0202176106755325	0.0491110993150507	0.0413115880356207	0.0365253530949714	0.348235949924016	0.53998105014573	100192045	LOC100192045	Hel1-332a|cl2576_1e
Zm00001d023443	0.784306996774966	1.05397404581805	1.09283906918487	0.333416555772737	0	0	0.15515188908675	0	0.533133873754568	0.924366098361983	0.27944978546014	0.572149928413502	0	0.0710086333904111	0.255940129305581	0.323193176821149	0	0	0.27204062892407	0.684127344208182	0	0.0710796319096226	0.0742163392758769	0.147225994532536	0	0	0.272077420261155	0	0	0	0.334740483779544	0.677410414062191	103640770	LOC103640770	-
Zm00001d023552	6.82878445498316	7.98561462499891	7.06836278692964	5.9303793349027	0	0	0.0501752668835591	0.153765259126137	4.97533387689306	4.83278101196363	9.21799728093517	8.46512878603991	0	0	0	0	14.3881164682585	15.6484964081922	6.56890766356104	7.17810678280817	0.148353847783846	0	0.0960046223660426	0	8.13449329092357	9.05034315810594	11.3504958649774	9.70355347968811	0.0898953420843925	0.0529868941113977	0.0866025838769096	0.159324217485853	103640827	LOC103640827	-
Zm00001d024710	2.85022212434968	3.69622891569716	2.24529065311907	2.12719449368769	0	0	0	0.00699771963665736	0	0	0	0	0	0	0	0.00713484232531423	3.42486988020552	4.4068877984531	1.88976023549447	2.36275826576487	0	0	0.00655362695343582	0	0	0	0.00600640617767698	0.005836124061394	0	0.021702476122658	0.023647237557747	0	100502448	LOC100502448	GRMZM2G139157
Zm00001d024781	3.74872157780577	4.51788229002396	2.16674382681323	0.664007547513502	0	0	0.411985242207755	0.462936712347115	4.16610344285047	5.07269832509759	0.593633442559393	0.683670677172066	1.4193592225151	0.0754215993073293	0.951461045667074	0.472008114171	4.56748334234148	4.83511091995876	3.03394464122099	3.79469504923006	0.0406040663112095	0.150994020327786	1.34008712048419	2.97113701960575	7.84076435116288	7.8355841324263	0.650218919607167	0.280793403993397	1.6607783537625	1.65327092587126	1.45772861523883	1.04655907832515	103641360	LOC103641360	GRMZM2G036554
Zm00001d024961	1.40331852366447	1.98580386912512	2.28864290781334	0.859483238796813	0	0	0	0	2.13680989196529	0.480261637839432	7.75092950862147	7.88895500784433	0.256353655495074	0.0340551609117278	1.84120195061668	1.25938157549568	3.13319856632461	11.3607290167228	2.50064557709966	1.53114215132307	0	0.0511338168329428	0.035593550469043	0.0353041925664755	4.23342856569509	7.14448973865289	6.00236104698589	8.14605303205079	1.81640571310317	2.53417931326654	1.33247206859592	0.915572331436561	103641459	LOC103641459	GRMZM2G436448
Zm00001d025017	3.21210107601114	2.69884822197157	8.45605722054234	7.6922913370853	0	0	0	0.0562547958707748	0	0	0.0991879666453864	0	0	0	0	0	3.99193223907794	5.71500576431878	6.79125718575206	7.98622161747365	0	0.025229019758985	0.0790270900281836	0.0522564260014791	0	0	0.0724284133231394	0	0	0	0	0.0437163995115368	100383578	LOC100383578	GRMZM2G177182|IDP2579
Zm00001d025490	0	1.15537679658189	55.4398994462672	96.5819304620047	0	0	42.2646411332641	49.1537440586742	0	0	27.8765418638605	25.3361221701204	0	0.0908137624312741	7.63757846181733	19.3234342250413	1.0576197692235	0.539061875052092	98.2282575676945	90.3130830843895	0.782249767301668	0.454522816292824	22.3052916272669	24.1951399722245	0	0.365213532966282	26.8801386017194	37.7824716506013	0.0888761205188098	0	9.84637994464455	5.82815935710155	100274970	LOC100274970	GRMZM2G446201|ZAR1|ZAR2
Zm00001d026141	1.28058065478394	1.94038078942079	0.441836010767215	0.758253780063805	0	0	0	0	4.15697011240889	1.51824646800853	8.04995672309371	4.33726558636042	0	0.107658250624172	0.129346086853358	0.122500639601564	2.75834059166838	4.60115393996076	0.962380289419561	1.15247258701737	0	0.215531787080791	0.112521546644071	0.111606802306922	1.42121381480372	2.16477376395336	2.06252237939908	0.300607454678415	0	0	0.304505859438166	0.186734835547935	103641989	LOC103641989	GRMZM2G105775
Zm00001d026255	0.298481205250392	1.11737098090485	0	0	0	0	0	0.196028225084783	0	0.571647455565963	0	0.35382956099256	0	0.175652935228912	0.211038352234426	0.199869464613079	2.45479114856612	23.1470331979605	0	0.564105003119027	4.53910720236889	0	0	0	0	0	1.00955042781113	0.163488264825103	0.171905127845593	0	0	0	100194041	LOC100194041	GRMZM2G094360
Zm00001d026374	1.00574432904842	1.06953943338214	1.63932225194673	1.26633239040941	0	0	0.101928556138529	0.0455534431035693	1.96388793798234	3.20082623052485	2.9220975236758	3.25958012871277	0.0109737878153104	0.00583122731977168	0.0210177974560786	0.0530812323025999	0.835300948485588	1.52992164835329	1.16912510240578	1.44196672026174	0.0753433635803805	0.0642076348816684	0.0792303726806537	0.0725411714470154	4.56741865468079	3.32217755854229	3.36820595557137	3.65806182763588	0.0570680971881117	0.0134550296054569	0.0879644183350788	0.0455145769812528	100216958	LOC100216958	GRMZM5G854604
Zm00001d026386	4.43904559796114	5.55012570946628	6.89066746221936	7.34030161614925	0.028203009955368	0.00997016627822538	0	0.0344333091828433	1.14724119520684	1.40577710182323	2.77928384470989	3.08687669389812	1.72258596550696	0.123417162502903	3.57106808049071	5.45344912075254	7.8932819648681	10.3539748993056	7.1317400007922	7.62975919472853	0.044295345066774	0.144130655767432	0.053746809645088	0.0213239499014767	4.03918163544754	2.49543823103078	3.09346576904016	3.07277327324593	2.70757198280069	2.96639520192211	3.00595922876299	3.40726336295632	100274055	LOC100274055	-
Zm00001d026390	4.14961675592008	8.28489702914819	7.01549373193797	8.98191672807288	0	0	0	0.363369392840086	11.349992922092	6.53444164655077	78.1641497477289	83.6245962443393	0	0	10.3666156439057	5.55734608924171	1.51678152269126	1.35291382787464	3.74221743202868	5.92539564251856	0	0	0.170154533949571	0.168771262025102	12.5367234883092	6.98359536208695	19.0255113143593	33.3356559497039	0.159326703856891	0	10.1303900554551	5.2240208871581	100304034	LOC100304034	GRMZM2G316721
Zm00001d026554	0.599885830728506	1.12284292498372	78.6398859438196	86.8404809112839	0.430254733657995	0	42.7243626094968	32.0871900970316	0.883508828984064	0.680825960791588	58.5569097947935	71.4285195644453	0.405997904931964	0.509926836452982	41.7074620116185	35.8848886358009	1.96431377901912	4.37733025825845	44.4313487922256	53.4535071907538	2.78748307138618	1.72763187607169	25.7051671160135	33.1816533338599	0.647271717809724	3.47042281766784	25.6253759913351	9.38272122007026	0.191941083000956	0.407288094991429	31.1759123396576	33.2018561273555	100501931	LOC100501931	GRMZM2G405662
Zm00001d027606	1.49521658374019	1.89244626897759	1.34131760707486	1.74117534681318	0	0	0	0	0	0	0	0	0	0	0	0	3.63056368237399	3.93972000885529	1.05947273185495	1.53402565819939	0	0	0	0	0	0	0	0.0701983509983493	0	0	0.0948116172513059	0	100383095	LOC100383095	GRMZM2G066805
Zm00001d027794	1.31949035740538	1.89598554221693	5.2630924102788	4.03273397011608	0	0	0.0514134344564789	0.157559701478251	0	0	0	0	0	0	0.113082830339481	0	2.4115222094022	2.73762351539381	3.18520896192648	5.94464590830956	0.101343169030563	0	0.0491868570524025	0.146360976938338	0	0.252344955798089	0	0.0438017912809911	0.0460568380126852	0.0542944437898224	0.0887396629150002	0	100279920	LOC100279920	GRMZM2G103292
Zm00001d028165	0.113498523677601	1.07637337987099	0.740126899957623	0.407706835711426	0.109895784622618	0	0.379444179714494	0.0298161676579924	0.0573120184499336	0	0.175238691349254	0.32290783151289	0	0	0.0641984580512998	0	0	3.01320843966743	0.375303549442947	0.11440154833101	5.09173366296417	0.347669020120982	0.0837718786222706	0.0553939032130422	0.587826928070917	1.39677730786904	0	0	0	0	0	0	103632470	LOC103632470	GRMZM2G119150
Zm00001d028184	2.90090719757178	4.27209888090965	7.38497332282345	5.81327898048917	0	0	0	0	0	0	0	0	3.241633321099	0.215316501248343	6.83686459082035	8.26004312741978	5.33756815790375	6.17138901470927	5.49931593954035	6.15749639349279	0	0	0	0	0	0	0	0	4.9369251462384	6.56516571278854	9.22217745727017	8.48309681489192	100382810	LOC100382810	-
Zm00001d028287	4.09760043320503	5.56167471340529	8.5653955664788	14.5670162817892	0.154679606712962	0	1.63302826358491	2.86422085497118	1.60326335556052	1.59095122844837	6.8445517875378	7.44238121670831	0.159228115596236	0.169220574220529	2.40583721547246	2.02177816176216	5.649477094024	10.3126332907853	12.9299761460165	12.438912575819	1.09322159380997	0.649327454318045	1.88655843838173	1.40341624083972	4.87116030749978	5.51986820036784	11.1576650803295	21.7614393740298	0.441626694634311	0.618230184251858	3.03133438663233	2.7394789395314	103633091	LOC103633091	GRMZM2G180044
Zm00001d028552	2.18707753084816	1.8405722286355	1.22842298957701	1.19461806306017	0	0	0	0	0	0	0	0	0	0	0	0	1.60350333620836	2.3452817541504	1.14671834613734	0.769004129812485	0	0.0599236358699957	0	0	0	0	0	0	0	0	0	0	100193745	LOC100193745	GRMZM2G128156
Zm00001d028740	3.08277511473994	3.19357996593661	0.140481193167012	0.321447756334741	0	0	0	0	0	0	0	0	2.89876825829046	0.136919211050229	1.15151182962784	0.778978426184307	2.63103256436061	3.41350565802217	0.437125113142951	0.439712617815857	0	0	0	0	0.376560925289874	0.183543211439465	0	0	2.81395470811862	4.02809086311467	1.80725528883643	1.18744203117662	100381938	LOC100381938	GRMZM5G876389
Zm00001d028972	1.65075521025804	1.86053634379149	2.05775268864355	1.39784499673734	0	0	0	0	0.134445564407591	0.339946843685549	0	0.189373567855173	3.83326944953902	0.0626742867483441	1.80720166420466	1.42629852681634	2.55467310453281	2.97622894394958	2.32107278387172	1.61021522017074	0	0	0	0	0.689477750530755	0.672130070060011	0.420251038807136	0.0583338409704593	2.45348163685728	2.53076683611872	1.94998118438337	2.39160859800361	100502493	LOC100502493	-
Zm00001d029358	0.0517912593585155	1.35717205899859	1.68866091786374	1.43110302477796	0	0	0	0	0.261524248573669	0.132253292611912	2.23900102079479	2.08743284384652	0.114715334422453	0	3.22243036471197	1.87274950404584	0.283963664065487	1.08550815935147	2.5688585416209	1.2398289566269	0	0	0	0	0.53647035931708	0	3.7370268499797	2.49636875605089	0.119313148093745	0	1.26437136156365	1.79742937595912	100381770	LOC100381770	-
Zm00001d029672	3.00513184016586	3.57414802263678	4.68744514826819	6.31436358522315	0	0	0	0	0.0987933712700672	0.199839956867586	0.217492657313044	0.296865280243988	0.260009112404158	0.0552652289312676	1.37223465831916	1.99133974402911	2.55302796085924	2.58065334443061	1.92906087189212	3.03692960280823	0	0	0.0192539169050573	0	0.364782570680991	0.543284528800807	0.370570948202981	0.3943571576554	0.829319678401369	0.892636619105718	1.75420026844691	1.10237114968823	103644745	LOC103644745	-
Zm00001d029835	1.3871860330342	1.62916440381331	1.33027604680633	0.845534790718632	0	0	0.891844312088586	0	0.257526126068497	0	0.377960860910117	0.43528672611315	0	0	0.0576939380209223	0.0546405730596906	2.62845143365653	2.45137418144192	1.41043606650801	1.8505890749804	0	0	1.85701027339209	1.04541047916268	0.316961354380685	0.193116508439005	0.643981807668489	0.670419503239631	0	0.0554011650661137	0	0.0416458985754388	100274912	LOC100274912	GRMZM2G304132
Zm00001d030370	2.89339004343373	3.51838550082752	2.33530937925249	2.61062993431078	0	0	0	0	0	0	0.0227924336947967	0.104997579053758	0.0326976029134715	0	0.0208749433012795	0.0790806732004894	3.68271921550613	4.95048233019639	2.32975358566644	2.71553540763936	0	0	0.0363193191770886	0	0.133797569549851	0.0232912752043572	0.0166433476168429	0.0485145219697919	0.0680162588265425	0.0801814692670522	0	0.0301368151079531	100274927	LOC100274927	GRMZM2G067929
Zm00001d030670	18.2324594160426	2.82185485520312	49.4539751740039	45.0101963484604	0	0	28.2598774178321	29.2393502089079	0.178423085475494	0.315801086563959	85.9788349267019	156.068597762662	0.782637328302719	0.0415876108330134	42.8703703193223	27.0676802668529	67.7578437383551	6.81333906374251	5.73573512946451	6.2772058291002	0.0447783161189039	0	19.1251575853599	14.3997112907897	1.00650864142901	2.89895352647379	98.9946489077931	77.3762964027693	66.4228561275531	0.33585877638211	12.6254516673386	17.0237016432236	100285310	LOC100285310	GRMZM2G075456
Zm00001d030902	11.6270293760718	9.06052284934564	9.68526719836585	12.8511854049308	0	0	0	0	0	0	0	0	0	0	0	0	9.62743753105708	13.7596107479301	6.6693586823254	6.39791057930813	0	0.0559120117113349	0	0	0	0	0	0	0	0	0	0	100216584	LOC100216584	-
Zm00001d031189	0.0886116078087101	1.54802437979527	27.3938326675673	28.6477756280356	0	0	8.88729414675041	5.8195879322045	1.34235493213204	0.113138558914097	23.1215588115614	28.5717370501493	0.196270767488416	1.251527163506	5.63868097376357	4.86557227917464	1.82191530557642	26.4965757271698	49.9449592165286	41.755522418373	12.0156314354374	5.11551225899565	6.54031489868665	6.70338356355953	2.7536017661822	12.7225558085676	16.4840655791036	40.3816014118004	0	0.120324405377966	5.0148308726223	7.14552519151397	103640885	LOC103640885	GRMZM2G059064
Zm00001d031395	0.709930772956459	1.10346519270911	0.105283763912686	0.0344156181288111	0.040198580075477	0	0.0320298921833555	0.0163596029719365	0.330183936454147	0.254437520486168	0.0192300730843727	0.0295289677548696	0.262077510906934	0.498411988980426	0	0	3.82415487858616	8.3534859232084	0.0374404379485543	0.141232731381191	11.9010340009401	4.02063030629042	0	0.0303936533368778	0.88695810916557	1.0021983369869	0	0.0136439693924317	1.19075133211932	5.85167708497	0	0	103645132	LOC103645132	GRMZM2G362303
Zm00001d032139	2.57291927399204	2.1805279948723	1.43701107093571	1.55520860372255	0	0	0	0	1.82702372615325	2.47749918045538	0.993129672334713	0.927715692054218	0	0	0.0151596547918869	0	2.85077510195801	3.49024731236469	1.19238476042586	1.09408645217414	0	0	0.01318778051405	0	2.29033039153151	2.70630822160269	1.13614181730981	1.16265189465413	0	0	0.011896259158895	0.0109428731606541	100194399	LOC100194399	GRMZM2G108008
Zm00001d032375	4.25112911972389	4.82652755816733	2.30314832013858	3.2753067943458	0	0	0	0	0.0225014970289289	0	0.0137602303998183	0.0105648428373892	0.0296102572219297	0.0104894890602912	0.0126026045860265	0.0477425227153295	5.2407026327822	7.39703585214225	2.41117204892366	2.47036030700632	0.0451770753509738	0.0209999541105433	0.0109633356080656	0	0	0	0	0	0	0.0484070944632151	0.00988966122847893	0	100381941	LOC100381941	GRMZM5G894200
Zm00001d032565	0.688481161371332	1.38780084476587	16.3403678908096	16.0974032063351	0.0854649967052165	0	13.0066786770281	15.0604595278367	0.568280998505703	0.43952349112776	9.11723953745596	14.9731858892245	0.527869083610869	0.280497916801344	17.4118958006956	22.3063654934559	0.762226979204577	0.740004005908085	11.3829420513536	9.44184467477356	0.100672805655652	0.0623951943922601	16.5803344855733	11.1790931817343	0.582863564514832	0.250675747919269	9.16530372828375	7.36804077241351	0.549026182629037	0.0359568651090575	19.6874294179944	21.947809869631	100282235	LOC100282235	GRMZM2G045808|GRMZM2G163409
Zm00001d032606	5.48204902319427	7.31681817888478	3.04331012078463	3.99509575002045	0	0	0	0	0	0	0	0	4.20317120721136	0.177259674972817	2.66920859550795	3.42886121941706	2.2845710482672	2.41303755364127	1.59965348279695	1.5939420212062	0	0	0	0	0	0	0	0	2.78720654023595	2.63130195673408	1.83835641313216	1.94724375575805	100501330	LOC100501330	GRMZM2G045699
