Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneID	Symbol	Synonyms
Zm00001d003006	264.686413802452	4.1193096636875	0.766628189296438	5.37328227842488	7.73161473329885e-08	3.9182321643914e-06	542619	LOC542619	GRMZM2G178693|ZmPIP2-5|pip2-5
Zm00001d003035	476.805021841131	-1.92361424653184	0.207768046117376	-9.25847011837962	2.07382217583114e-20	7.49154967287102e-18	100382755	LOC100382755	GRMZM2G702991
Zm00001d003086	1291.06581847016	-3.9846285823139	0.796477073750747	-5.00281641949792	5.64987392165707e-07	2.37606712672435e-05	100282766	LOC100282766	GRMZM2G111954
Zm00001d003088	378.137300893134	-4.25902017170226	0.535832076384501	-7.94842332030544	1.88900204144118e-15	3.24551283668829e-13	100272297	LOC100272297	GRMZM2G051952
Zm00001d003120	80.2612617755327	-6.13510735950004	1.33087206023751	-4.60984007614161	4.0297884025457e-06	0.000132031799788988	103648533	LOC103648533	-
Zm00001d003128	66.6878740344938	9.58648681494241	1.2083820921833	7.93332413394307	2.13356616983955e-15	3.62153578117886e-13	109943985	LOC109943985	-
Zm00001d003164	32.4855048069935	-6.91856425690717	1.99663273795069	-3.46511610543273	0.000530002610538233	0.00742240733456053	100192012	LOC100192012	GRMZM2G323679|RNRS3|TIDP3470
Zm00001d003186	50.8343825162283	-8.33107100480867	1.65140899067428	-5.04482599516856	4.53934277694148e-07	1.95872988401042e-05	109943986	LOC109943986	GRMZM2G051898
Zm00001d003197	1155.42828708401	1.5215090498591	0.44548997810382	3.41536089394252	0.000636975552420486	0.00857527957025897	100280813	LOC100280813	GRMZM2G062673
Zm00001d003272	46.960070332742	3.4354893366245	0.57011292864622	6.02598040493899	1.68087548595797e-09	1.22382502759271e-07	100280960	LOC100280960	GRMZM2G022627
Zm00001d003276	1358.07169508871	2.28017657283818	0.629743868426402	3.62079995877667	0.000293693532692378	0.00461025218421902	103646302	LOC103646302	GRMZM2G100344
Zm00001d003593	65.7344225460355	2.21588881979137	0.430424313993967	5.14814973910239	2.63068457003221e-07	1.20137437811665e-05	100276716	LOC100276716	GRMZM2G082149
Zm00001d003598	41.3921682059	2.03915395916276	0.497935381652506	4.09521804294241	4.2177125049399e-05	0.000947707218913011	100217235	LOC100217235	GRMZM2G179827
Zm00001d003639	50.5895418070322	-7.01446919456884	0.905600010074507	-7.74565936013156	9.50871126444079e-15	1.46878607933023e-12	103648635	LOC103648635	-
Zm00001d003654	221.63385580089	-1.0225321751577	0.264264538471051	-3.86935069333836	0.00010912558382888	0.0020832192246249	606416	LOC606416	GRMZM2G113629|PDIL5-2|pdi10
Zm00001d003719	29.5759081043925	7.68524629523293	1.79656894391842	4.27773524709326	1.88804385343499e-05	0.000493743353717544	103648660	LOC103648660	GRMZM2G406196
Zm00001d003937	39.7854335240939	3.74260794109248	0.951218803320849	3.93453948558047	8.33563649547426e-05	0.00168488686895967	100274087	LOC100274087	GRMZM2G108255
Zm00001d003969	106.069276651301	-4.26915009248442	0.826549882340647	-5.16502413671021	2.40407898294153e-07	1.10866994275521e-05	103648725	LOC103648725	-
Zm00001d004013	138.471428938212	-1.62828471938837	0.325217960468266	-5.00674906466998	5.53570182632058e-07	2.33153169447287e-05	100216698	LOC100216698	GRMZM2G086925
Zm00001d004019	170.926670141031	-1.29593773042986	0.364579790716081	-3.55460660033974	0.000378545023065825	0.00568867366129374	100194244	LOC100194244	GRMZM2G026793
Zm00001d004042	21.3744282522836	7.21658922189205	1.83190194221544	3.93939711268855	8.16866239000015e-05	0.00165946935950277	103646607	LOC103646607	GRMZM2G351023
Zm00001d004088	45.209697869869	9.02591755454158	1.18618692672092	7.6091865044346	2.75826485831507e-14	4.02692377786237e-12	100192682	LOC100192682	GRMZM2G078116
Zm00001d004409	90.0427442940719	1.66024595002868	0.41179341359542	4.0317447905076	5.5364289641778e-05	0.00119357275381513	103646824	LOC103646824	GRMZM2G023028
Zm00001d004411	40.0004798884633	-8.70784698043264	1.10502400183189	-7.88023333972557	3.26770275075851e-15	5.38444797708319e-13	103648841	LOC103648841	-
Zm00001d004495	71.3360311035517	2.83775632419487	0.603677977819448	4.70077827659899	2.59171804897707e-06	9.02680339505894e-05	103646874	LOC103646874	GRMZM2G163086
Zm00001d004497	51.0396203025978	5.92343618254625	0.697659564350613	8.49043929908684	2.05857456561362e-17	4.53159808869492e-15	100502466	LOC100502466	GRMZM2G172605
Zm00001d004506	159.68973598363	3.44094960681591	0.74416687149565	4.62389517541971	3.76600235540781e-06	0.00012425602853434	100280034	LOC100280034	GRMZM2G168382
Zm00001d004698	207.624627049701	2.01680165955619	0.440738876163934	4.57595589731011	4.74050412519677e-06	0.00015196039219075	103646958	LOC103646958	GRMZM2G301355
Zm00001d004868	229.813945202759	-1.32401543312251	0.26093048600091	-5.07420751562887	3.89114236003015e-07	1.70752278546677e-05	100216574	LOC100216574	GRMZM2G460472
Zm00001d004875	827.564003146764	-1.3658199084701	0.261589237897243	-5.22123891429594	1.77730069390394e-07	8.48796638171715e-06	100272683	LOC100272683	GRMZM2G135446|PRR59|TIDP3698
Zm00001d004881	928.310370391393	-1.47043479284037	0.349738775077714	-4.20438023354325	2.61798516749276e-05	0.000647646778441118	103647057	LOC103647057	GRMZM2G032478
Zm00001d004983	87.0452397393194	1.31604932323199	0.250957376703227	5.24411491911753	1.57034305635874e-07	7.53791419063376e-06	100216732	LOC100216732	GRMZM2G131820
Zm00001d005029	1351.32671713743	-1.00475192062036	0.177903541035832	-5.64773424278266	1.6257623600017e-08	9.48428696020038e-07	100274320	LOC100274320	GRMZM2G015080
Zm00001d005109	63.7335105207732	-1.83612926077269	0.498019908696715	-3.68685915705201	0.000227038929635133	0.00377643206631	100275224	LOC100275224	GRMZM2G180697
Zm00001d005112	11.1431797824975	-6.86787318940296	1.36552291755073	-5.0294821867373	4.91806186577074e-07	2.10602172024046e-05	103647177	LOC103647177	GRMZM2G137395
Zm00001d005160	23.2701674576801	4.60722559373042	0.81249200790905	5.67048727726827	1.42391944327672e-08	8.4645101589047e-07	100285904	LOC100285904	GRMZM2G166230
Zm00001d005300	111.669081216125	-1.49991252317172	0.266595354415792	-5.62617651931173	1.84247807030826e-08	1.05950009361379e-06	100502222	LOC100502222	GRMZM2G087955|MYB139
Zm00001d005383	67.5518732506554	4.52680060916837	1.32410297958488	3.41876778389816	0.000629053862315683	0.00850112742372613	103647285	LOC103647285	GRMZM2G044472
Zm00001d005398	41.4959708773283	-1.62863745310797	0.454606801475264	-3.58251888846099	0.000340297002404325	0.00520268509861458	103649079	LOC103649079	-
Zm00001d005430	46.0106067014737	-8.91278125788796	1.5386212466085	-5.79270647505609	6.926109563843e-09	4.39542768424334e-07	103649090	LOC103649090	-
Zm00001d005439	22.0750446178072	-2.22900869914818	0.617281638372044	-3.61100761886704	0.000305009700724933	0.00475872554669238	100281864	LOC100281864	GRMZM2G333478|Yucca7
Zm00001d005457	5620.80347670199	1.47030830463671	0.393305918678248	3.73833251627095	0.000185244836283369	0.00319838006651675	100275878	LOC100275878	GRMZM2G346757|GRMZM2G475257
Zm00001d005529	120.731939368414	-10.3023022615187	1.07684704540412	-9.56709897240086	1.09947437522648e-21	5.04604091162309e-19	100275380	LOC100275380	-
Zm00001d005699	326.792587166628	-1.04721372122313	0.266200686588979	-3.93392569584187	8.35696273987854e-05	0.00168798666036959	100281122	LOC100281122	GRMZM2G425965|csu270
Zm00001d005742	9.24262684376551	-5.09529218499283	1.51447909515457	-3.36438594715155	0.00076714183819529	0.00995200532911081	100272638	LOC100272638	GRMZM2G475536
Zm00001d005780	222.669743165284	-6.08216643633835	0.74705591213333	-8.14151435997583	3.90364230501529e-16	7.09631801473651e-14	103647442	LOC103647442	GRMZM2G036783
Zm00001d005791	1019.60408937749	-1.25001677077215	0.284133261784889	-4.39940316357088	1.08549000922189e-05	0.000307395497385378	100282268	LOC100282268	GRMZM2G332838|pco082380(357)
Zm00001d005860	20.9710322231304	-4.24785936948822	0.777211898358998	-5.46550995739661	4.61577878508029e-08	2.45393960051334e-06	100384173	LOC100384173	GRMZM2G090603
Zm00001d005881	2061.3822738439	-1.32240193606965	0.382449020088564	-3.45772081142584	0.00054476560877234	0.00759518087994964	100279723	LOC100279723	GRMZM2G001973
Zm00001d005952	40.3074109293952	6.39838373126336	1.74099163471865	3.67513755015678	0.000237721304904266	0.00390569866372449	100277811	LOC100277811	-
Zm00001d005970	109.022315256207	1.27260284690173	0.373146740316459	3.41046218391848	0.000648528769080183	0.00868929868110905	100194004	LOC100194004	GRMZM2G009406|dof2
Zm00001d006002	541.830688063266	1.16761909474559	0.248801821712803	4.692968430486	2.69269056268811e-06	9.28297920123708e-05	103647530	LOC103647530	GRMZM2G168693
Zm00001d006010	1147.08903661992	5.3372065919818	0.778065933555735	6.85958138224989	6.90626260254994e-12	7.39915442403231e-10	100284786	LOC100284786	GRMZM2G080466|pco149432
Zm00001d006019	950.610956302409	1.62882199113876	0.361798379578528	4.50201571669897	6.73120027036409e-06	0.00020372183675408	100193463	LOC100193463	GRMZM2G021598
Zm00001d006020	24.6760276062834	-4.14278327417699	1.23024521061279	-3.36744515519264	0.000758681152025994	0.00987765178797385	103649182	LOC103649182	GRMZM2G417583
Zm00001d006043	32.4091719226912	8.54588655461666	1.10020898583267	7.7675120496756	8.00427268372047e-15	1.25297995227329e-12	109944057	LOC109944057	-
Zm00001d006115	21.9903264750818	-3.69050340593229	0.628677412088363	-5.87026563221516	4.35097450854552e-09	2.92595247559158e-07	103647578	LOC103647578	GRMZM2G000665
Zm00001d006130	261.927274881673	1.03587230999736	0.225505117495875	4.5935645341455	4.35738183782365e-06	0.00014128647646071	100501637	LOC100501637	GRMZM2G150503
Zm00001d006231	28.2932784572824	2.40041675990196	0.496361411772631	4.83602613533045	1.32460513360911e-06	5.00313657502732e-05	100383963	LOC100383963	GRMZM2G433847
Zm00001d006232	43.2213341003044	1.57434236890311	0.43084446537081	3.65408516400029	0.000258100594153853	0.00416891674145791	100383135	LOC100383135	GRMZM2G133282
Zm00001d006343	24.6216053831472	2.81359383791268	0.659516135867726	4.26614859727553	1.98876343786647e-05	0.000516522961731669	103647659	LOC103647659	GRMZM2G081790
Zm00001d006509	369.86654316724	1.03269028865782	0.135431039957878	7.6252112438848	2.43635087398679e-14	3.57547180085031e-12	100284743	LOC100284743	GRMZM2G125507
Zm00001d006511	3598.28843292193	1.58472212903564	0.45316200229614	3.49703223351905	0.000470464982653257	0.00675996523009731	100279907	LOC100279907	GRMZM2G125850|gpm334
Zm00001d006568	78.7563343374157	3.21518241260123	0.596124700151123	5.39347289549678	6.9108754598413e-08	3.55342587284577e-06	100273147	LOC100273147	GRMZM2G045732
Zm00001d006570	104.637043120522	-3.64927655614229	0.754393148943918	-4.83736704296818	1.31570335890763e-06	4.98287278816402e-05	100192571	LOC100192571	pco092737
Zm00001d006581	12.0146205068928	2.6955999233721	0.747443627081643	3.60642572323071	0.000310443666670684	0.00483814778527648	103647750	LOC103647750	GRMZM2G414995
Zm00001d006645	227.227880650634	1.79953449244057	0.301521917604134	5.96817142428489	2.39927223562838e-09	1.72901007118417e-07	100217102	LOC100217102	GRMZM2G327406|ak1
Zm00001d006646	15.77660123884	2.70863233202688	0.800128202635216	3.38524791790368	0.000711139940650139	0.00936345332135465	103647767	LOC103647767	GRMZM2G032154
Zm00001d006647	36.3590036225249	2.09766310005577	0.457992762287183	4.580122815872	4.64702966201299e-06	0.000149474149299703	100381448	LOC100381448	GRMZM2G032042
Zm00001d006738	444.09407640197	1.03184997098043	0.249148923279993	4.14149881683751	3.45043653301672e-05	0.000802831283796237	100276448	LOC100276448	GRMZM5G824534
Zm00001d006749	189.94351049495	2.54059399025828	0.612643378267972	4.14693781142447	3.36951535607032e-05	0.00078937335747923	100383524	LOC100383524	GRMZM2G007324
Zm00001d006775	9.02497702985	-4.49040753285867	1.16410361761429	-3.85739505050356	0.000114601859558919	0.00216720576965884	103647813	LOC103647813	GRMZM2G102138
Zm00001d006939	15.1466059926371	6.00685256941668	1.16070569961549	5.17517280341314	2.27700137866817e-07	1.05698629072048e-05	103647882	LOC103647882	GRMZM2G102903
Zm00001d006943	32.5657047575476	2.70089650927086	0.480761360868953	5.61795670182212	1.93228903559158e-08	1.09992137688614e-06	103647884	LOC103647884	GRMZM2G703373
Zm00001d006944	409.390070592615	-1.10694294936626	0.190858429692292	-5.79981167795895	6.6389434828091e-09	4.26117336025312e-07	100281326	LOC100281326	GRMZM2G075002
Zm00001d007083	68.8993231806976	2.52862733484613	0.488404835155182	5.17731839006611	2.25097884037713e-07	1.04836083942655e-05	103647910	LOC103647910	GRMZM2G350773
Zm00001d007085	94.5177192144023	2.20026527449625	0.551446869788051	3.989985971526	6.6077203279518e-05	0.00139048346288796	100280751	LOC100280751	GRMZM2G440459
Zm00001d007113	1563.01905783325	1.91203254261644	0.306205746817015	6.24427386648313	4.25773418335952e-10	3.43914351687222e-08	100194385	LOC100194385	GRMZM2G005493
Zm00001d007117	867.997257225368	1.14862538853895	0.16022106522037	7.16900356990581	7.55455872002009e-13	9.41879650681443e-11	100382114	LOC100382114	GRMZM2G077632|si945010d02a
Zm00001d007205	28.7521364199984	2.75242308810504	0.424373226169215	6.48585471084252	8.82301591069806e-11	7.96814484986344e-09	103647954	LOC103647954	GRMZM5G855808
Zm00001d007240	1060.68088759878	-1.34823138335426	0.304423988828377	-4.42879481522838	9.47611206247661e-06	0.000275266401633406	103647963	LOC103647963	GRMZM2G033962
Zm00001d007366	3770.47800814879	1.39781418587388	0.330061525625825	4.23501098234185	2.28540536211698e-05	0.000582241111106422	100193468	LOC100193468	GRMZM2G094978|cl26646_1
Zm00001d007462	44.1474133008262	-3.88091942437858	0.78967274054139	-4.91459211535891	8.89674877957902e-07	3.55076048671669e-05	100279999	LOC100279999	GRMZM2G139813
Zm00001d007549	45.2429819958545	3.13977682614735	0.640186219335901	4.90447424720327	9.36779103263844e-07	3.71769363276977e-05	103648116	LOC103648116	GRMZM2G158175
Zm00001d007599	265.808362099548	1.09135560430434	0.294847887666082	3.70141910441736	0.000214397011862084	0.0036174039540347	100282791	LOC100282791	GRMZM2G105510|GRMZM2G445163|si606024g06(521)
Zm00001d007604	22.7554691780695	-3.8146493034699	1.08558266364686	-3.51391877487719	0.000441547807253284	0.00642971191988413	109944627	LOC109944627	-
Zm00001d007656	35.0111630413839	-4.8416402414971	0.817642997613236	-5.92145992276609	3.19096074543839e-09	2.20371815990729e-07	103649453	LOC103649453	-
Zm00001d007708	98.672150728414	-9.28991394550633	1.28083828482253	-7.25299521070571	4.07654503508999e-13	5.3675144604547e-11	100275341	LOC100275341	-
Zm00001d007715	140.08329827425	1.72347163154944	0.302459155759896	5.69819626461433	1.21081615283255e-08	7.35283765912989e-07	100278480	LOC100278480	GRMZM6G312238
Zm00001d007729	9.60628037369014	6.79102043477024	1.74775875532952	3.88555938516232	0.000102094531447646	0.00197075748705325	100284174	LOC100284174	GRMZM2G140665
Zm00001d007750	922.647323929226	-2.92494470714381	0.519015503806796	-5.63556326485504	1.74487071070579e-08	1.00955281346113e-06	103648219	LOC103648219	-
Zm00001d007765	52.9708322977791	3.89999850815129	1.05690057938387	3.69003346599054	0.000224224552211284	0.00374287630785387	100272381	LOC100272381	GRMZM5G843555|P4H4|P4H4-1|P4H4-2
Zm00001d007789	892.791702331097	1.69638642279672	0.427646371128675	3.96679718880694	7.28449282374356e-05	0.0015081201638106	100273022	LOC100273022	GRMZM2G135013
Zm00001d007800	137.833308522193	-1.22783924090222	0.337481619231834	-3.63824033942055	0.000274507199969926	0.00437477046482547	100280800	LOC100280800	GRMZM2G082886
Zm00001d007825	130.65939080362	1.20768328103093	0.338530031846822	3.56743321838397	0.000360495213277591	0.00546426993186809	100216837	LOC100216837	GRMZM2G117226
Zm00001d007827	19452.9441899968	5.21310633688627	0.579000187719307	9.00363496844588	2.18365288452715e-19	6.91334689071029e-17	100285817	LOC100285817	GRMZM2G355752
Zm00001d007903	109.137266652229	-4.76235493673989	1.29698344977142	-3.67187024443465	0.000240781931758664	0.00394448400649062	103648261	LOC103648261	-
Zm00001d007918	2367.95316382314	2.04294572333128	0.605395296808424	3.37456490676663	0.000739324789278632	0.00966231659902784	100279968	CYP92C6	GRMZM2G139467
Zm00001d007932	107.153979081001	6.07631682617588	1.02415279660884	5.93301785270293	2.97416496255102e-09	2.06921101604445e-07	100272760	LOC100272760	GRMZM5G856071
Zm00001d007956	266.894785562788	2.96631854612813	0.535277657874745	5.54164460722224	2.9964397592503e-08	1.64582228258081e-06	103648291	LOC103648291	-
Zm00001d008199	30.2418261491213	-2.50748867507207	0.652272112135231	-3.84423713419808	0.000120928029387475	0.0022655512526934	103634645	LOC103634645	GRMZM2G400497
Zm00001d008201	229.073576228913	-4.34113409349135	0.760224482005656	-5.7103318772876	1.12756075664794e-08	6.89181766595857e-07	103634643	LOC103634643	GRMZM5G853479
Zm00001d008245	174.671135832521	1.61144652853912	0.251637083420623	6.40385155730609	1.51505421072856e-10	1.34244284577669e-08	541668	LOC541668	GRMZM2G027728|csu891|rpl30
Zm00001d008287	476.720718825317	-2.33763514785056	0.273484905366013	-8.54758380438595	1.256920215147e-17	2.8793691790404e-15	100285053	LOC100285053	GRMZM2G050325|cl17031_1
Zm00001d008311	30.4440348405366	3.07799794155947	0.50944385962753	6.04187857678741	1.52330089770684e-09	1.12068014085341e-07	103634680	LOC103634680	-
Zm00001d008312	37.0342364679774	1.51692492447789	0.443028524508832	3.42398929314912	0.000617090521703858	0.00839177588322857	100278977	LOC100278977	GRMZM2G060190|GRMZM2G118119|pco097181
Zm00001d008408	644.253533766648	2.45844587311209	0.274378458025233	8.96005426521495	3.24518663719842e-19	9.62522356593051e-17	100277961	LOC100277961	GRMZM2G079034
Zm00001d008565	70.1371967838856	1.0466269491457	0.242915752160742	4.30860057380355	1.64290764799486e-05	0.000437131338975931	100277355	LOC100277355	GRMZM2G153704
Zm00001d008584	13.1510556208219	3.14946136294587	0.722365656123964	4.35992677149839	1.30105975892411e-05	0.00035800742995317	100279755	LOC100279755	GRMZM2G172396
Zm00001d008797	153.386096024969	-6.73392406859414	1.2005788710147	-5.60889770024253	2.03619332266784e-08	1.15208472395204e-06	103636809	LOC103636809	GRMZM2G095255
Zm00001d008817	335.554014612436	-1.52700279026747	0.226878571210435	-6.73048486739254	1.6909863610226e-11	1.70777500697254e-09	103634916	LOC103634916	GRMZM2G112681
Zm00001d008842	96.8709743930724	7.37245125447494	0.696987167529786	10.5775997004419	3.78531287956786e-26	2.88266921642118e-23	103634926	LOC103634926	GRMZM2G046290
Zm00001d008843	83.0854149198805	2.13995797781479	0.455656781053436	4.69642517525451	2.64754156982377e-06	9.16459199175974e-05	103634929	LOC103634929	GRMZM2G441906
Zm00001d008856	93.0429885497466	4.28859354962847	0.879524815102303	4.87603473601781	1.08239556667262e-06	4.19513891088505e-05	100273737	LOC100273737	-
Zm00001d008951	460.804024240427	8.23273323488906	0.42272660975827	19.4753134646452	1.77832539918173e-84	2.50539373863718e-80	100192769	LOC100192769	GRMZM2G154278|IDP144
Zm00001d008975	221.766692902916	1.04014147497103	0.297820497487811	3.49251137428378	0.000478501216665065	0.00684750065107747	100279253	LOC100279253	GRMZM2G071871
Zm00001d008980	87.8415103761739	2.31544457351181	0.553497031512821	4.18330079780777	2.87306843391501e-05	0.000691918369764301	103634998	LOC103634998	GRMZM2G416622
Zm00001d008983	26.8685253559321	-4.15803253472752	0.841159745220253	-4.94321388815243	7.68450951101785e-07	3.12352108487139e-05	103634999	LOC103634999	GRMZM2G058491
Zm00001d009022	397.933772168685	4.17345591168958	0.376744370774481	11.0776861857554	1.60978970461275e-28	1.67996461136568e-25	103635019	LOC103635019	GRMZM2G114588
Zm00001d009033	22.8359021483117	8.04173301946423	1.12515501383337	7.1472223121206	8.8551407522965e-13	1.07547974559249e-10	100381574	LOC100381574	-
Zm00001d009041	120.559555223809	-7.53600798482363	1.5531498154053	-4.8520805334269	1.22172989984081e-06	4.66459124496132e-05	103635036	LOC103635036	GRMZM2G085921
Zm00001d009083	72.3087939297346	3.66417015698813	0.572324767910301	6.40225683464115	1.53096841627279e-10	1.35229144405387e-08	100304200	LOC100304200	GRMZM2G086897
Zm00001d009117	149.011088354543	-1.28833913558738	0.361242531163222	-3.56641044297541	0.000361904408370223	0.00547411938225457	100282295	LOC100282295	GRMZM2G009894
Zm00001d009134	26.1987007219534	-3.29323423742436	0.614135507460684	-5.36239021749641	8.21278830052564e-08	4.13974482905029e-06	103635090	LOC103635090	GRMZM2G428628
Zm00001d009174	91.7052683711209	10.046187132053	1.08033129801866	9.29917253205369	1.41542916743543e-20	5.31767302011042e-18	103635109	LOC103635109	GRMZM2G317069
Zm00001d009177	433.506137554845	-1.69329664930439	0.47045473035762	-3.59927648727693	0.000319103772028641	0.0049430384741347	100383467	LOC100383467	GRMZM2G022782
