Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneID	Symbol	Synonyms
Zm00001d002929	21.7700092922924	2.45501081197096	0.684715584242049	3.58544608662377	0.00033650251766983	0.00720955315108725	100383479	LOC100383479	ARF5|GRMZM5G808366
Zm00001d003025	42.8872865787851	2.87188435130945	0.429956608279589	6.67947484933629	2.39799988278404e-11	4.39482086625907e-09	100273369	LOC100273369	GRMZM2G118950
Zm00001d003039	455.528512226644	1.52694033941354	0.357699668451615	4.26877762012823	1.96547095662086e-05	0.000673124169537678	103646223	LOC103646223	ARPC2B|GRMZM2G052644
Zm00001d003059	593.805672939726	-3.06034893177199	0.641768395268897	-4.7686189509063	1.85493135815221e-06	8.70469864334266e-05	100274124	LOC100274124	GRMZM2G147268
Zm00001d003186	1886.8427870713	1.1830529470515	0.285093667656265	4.14969913845262	3.3291255451354e-05	0.00106234354454415	109943986	LOC109943986	GRMZM2G051898
Zm00001d003212	169.277441816765	1.38303962447697	0.2848185742886	4.8558617636909	1.19864302855036e-06	6.08838829707864e-05	100273422	LOC100273422	GRMZM2G051984
Zm00001d003247	11984.7300938836	-1.6648065771362	0.275932106433762	-6.03339204941647	1.60553258153673e-09	1.6771457318969e-07	542252	LOC542252	GRMZM2G102183|LIP|MS|mas1
Zm00001d003358	199.93325305299	-1.23139176089773	0.252384314101284	-4.87903444111647	1.06606448893748e-06	5.46614994289986e-05	103646338	LOC103646338	GRMZM2G060712
Zm00001d003451	94.7057679845117	-2.21058036621925	0.49531767311556	-4.46295475853839	8.08371256696468e-06	0.000315525167992731	100274454	LOC100274454	GRMZM2G044322
Zm00001d003618	217.373836915043	-1.23587068135426	0.330281316920061	-3.7418728158135	0.000182653955022018	0.00439211513831314	100216947	LOC100216947	GRMZM2G161932
Zm00001d003833	1082.50147479476	2.09388916662432	0.380564312577195	5.50206390201021	3.75370843085345e-08	2.85998841231654e-06	100275426	LOC100275426	GRMZM2G091124
Zm00001d003841	592.828929780159	1.47567565844468	0.23137055874967	6.37797508213342	1.79444700372278e-10	2.60281179299341e-08	100284523	LOC100284523	GRMZM5G876638
Zm00001d003903	768.30715782038	-1.04185151945671	0.25403509208025	-4.10121102137962	4.10993541658238e-05	0.00125963715524724	100274370	LOC100274370	GRMZM2G145407|TIFY13
Zm00001d003924	357.2858684911	-1.81718023360287	0.494022551142436	-3.6783345808822	0.000234761871920079	0.00545178169003443	100383215	LOC100383215	GRMZM5G829946
Zm00001d004006	5326.18866622749	-1.10214042221665	0.159038330253394	-6.93003014091397	4.20750964941863e-12	8.98618045124653e-10	100280507	LOC100280507	GRMZM2G173536
Zm00001d004288	10.8423688181131	4.63138324732756	1.27817610668568	3.62343124949877	0.000290720504007258	0.00646882932788587	109944240	LOC109944240	GRMZM2G050937
Zm00001d004401	1835.75551733032	-1.79191568621823	0.352914610848308	-5.07747662220888	3.82480549994357e-07	2.19796661823029e-05	100273345	LOC100273345	GRMZM2G045809
Zm00001d004478	178.28097152321	-1.70314810940552	0.369742523479218	-4.60630844777918	4.09880276096116e-06	0.000174843662947617	103646865	LOC103646865	GRMZM2G129208
Zm00001d004523	281.038231279157	1.1277110543955	0.241440178377399	4.67076798059997	3.00075727924025e-06	0.0001325611407852	100277824	LOC100277824	GRMZM2G444138
Zm00001d004621	205.295281408793	2.03858853337101	0.436531880008097	4.66996484502621	3.01251284493379e-06	0.000132648374035688	100285561	LOC100285561	GRMZM2G034389
Zm00001d004633	14.8770460120179	5.71463747943055	1.26567285645848	4.51509839234512	6.32873751471636e-06	0.000257748763287037	100193857	LOC100193857	GRMZM2G108597
Zm00001d004700	17984.4576352712	-1.03494113669717	0.152370945836427	-6.79224724251698	1.10400130703315e-11	2.16992256898313e-09	100286092	LOC100286092	GRMZM2G031102|GRMZM2G099867|pco149616(391)
Zm00001d004837	5002.26158462858	-1.08078047323654	0.215558607378633	-5.01385904455269	5.33490750215943e-07	2.96524653870025e-05	100280198	LOC100280198	GRMZM2G146472
Zm00001d005039	243.768338548714	1.13933644404006	0.231906015183466	4.91292320787239	8.9728427491664e-07	4.71665478155794e-05	100502500	LOC100502500	GRMZM2G094589
Zm00001d005148	2287.10731953823	1.0115148570168	0.248886441812171	4.06416215223232	4.82053062769545e-05	0.00142907008644747	100284647	LOC100284647	GRMZM2G017382|si496011d04
Zm00001d005317	158.853337361242	3.41157783883652	0.705583654504757	4.83511461334953	1.33068942329445e-06	6.64707549124102e-05	100283831	LOC100283831	GRMZM2G703231|pco080190
Zm00001d005383	94.9289218057595	-1.55469429955607	0.362395225873006	-4.29005182342243	1.78631429557858e-05	0.00062197675164664	103647285	LOC103647285	GRMZM2G044472
Zm00001d005570	703.202324573702	1.27312199456621	0.323613179950186	3.93408573396849	8.35139721975032e-05	0.00228580522894559	103647358	LOC103647358	GRMZM2G078959|IDP2141
Zm00001d005590	887.982354724662	-1.02067341389583	0.25716801925912	-3.96889713128524	7.22060420521834e-05	0.00201493486072369	100279209	LOC100279209	AY109981|GRMZM2G100484
Zm00001d005687	3733.64256228035	-1.17662063334472	0.308820404324186	-3.81004822501804	0.000138939687253609	0.00351548514651761	100191265	LOC100191265	GRMZM2G527891|TPS4
Zm00001d005692	354.818653364872	-2.28202074788687	0.317639662510686	-7.18430667583931	6.75490879141535e-13	1.76173217363798e-10	100384387	LOC100384387	GRMZM2G002915|HB34
Zm00001d005767	863.752041855886	1.02135104065245	0.186747618742035	5.46915161506449	4.52194815267902e-08	3.39759893887163e-06	103649150	LOC103649150	-
Zm00001d005775	4313.6893061618	1.14853201688943	0.306285532221904	3.74987355281709	0.000176923761007243	0.00428711009218858	103647435	LOC103647435	CesA13|GRMZM2G002523
Zm00001d005823	641.121469156413	1.45236286755505	0.272809859402194	5.3237183976327	1.01667256727173e-07	6.94615282485599e-06	100281181	LOC100281181	GRMZM2G125482
Zm00001d005911	38.741305376853	-4.78950173871895	1.33811002539822	-3.57930338149405	0.000344511337259395	0.00733479239546611	103647493	LOC103647493	GRMZM2G123764
Zm00001d005996	78.5085355728082	-2.34827487188645	0.614331455488868	-3.82248841550488	0.000132111687005521	0.0033710229523403	100285458	LOC100285458	GRMZM2G329047
Zm00001d006027	284.772577410002	1.22375116779366	0.338823047501568	3.61177073642841	0.000304113369137708	0.00670631790609041	100384496	LOC100384496	GRMZM2G125934
Zm00001d006053	465.714921098311	1.03285932814106	0.219673968082972	4.70178299756913	2.57899506474427e-06	0.000116587770226873	103647555	LOC103647555	GRMZM2G008374
Zm00001d006059	2514.15396508838	-1.20938801943439	0.24781175697706	-4.88026893553053	1.05941272642484e-06	5.44233158930822e-05	100276653	LOC100276653	GRMZM2G090865|MTD1
Zm00001d006267	1883.11629850108	-1.29682867626845	0.166605706659708	-7.78381906759784	7.036737399222e-15	2.76615166980431e-12	100382522	LOC100382522	GRMZM2G459854
Zm00001d006293	473.415513457289	1.55659943962337	0.373725040547959	4.16509270382598	3.11226075988566e-05	0.00100138743595657	100285205	LOC100285205	GRMZM2G048582
Zm00001d006375	38.1693904873127	1.51734271329398	0.383903514503125	3.95240641455923	7.73691912383976e-05	0.00214576885802689	103647672	LOC103647672	GRMZM5G890599
Zm00001d006503	382.571669084677	2.5967034328504	0.637407415913797	4.07385193209232	4.62418872817935e-05	0.00137921156162997	100272916	LOC100272916	GRMZM2G026532
Zm00001d006516	143.565338772695	1.9954796780042	0.325509635640462	6.13032444977537	8.77000389220179e-10	1.020933843657e-07	103647718	LOC103647718	GRMZM2G010924
Zm00001d006535	128.517331567423	1.39688999544419	0.338867716954232	4.1222280127465	3.75225518886699e-05	0.00117118722373795	103647730	LOC103647730	GRMZM2G087625
Zm00001d006875	96.2521446950015	2.58302744660467	0.547266624887134	4.71987022255811	2.35995158100201e-06	0.000107401554837414	100279149	LOC100279149	GRMZM2G124963|IDP136
Zm00001d007257	118.577507802483	2.42855173742105	0.342721059652471	7.08608843554485	1.37955671941257e-12	3.37108977093212e-10	100284722	LOC100284722	GRMZM2G062019
Zm00001d007258	79.5748066910371	2.07191801093845	0.56998295115155	3.63505260420948	0.000277923919952646	0.00622494500808883	103647971	LOC103647971	GRMZM2G067915
Zm00001d007267	75.4904161756889	-1.59771159006016	0.39506985332574	-4.04412428994633	5.25190542270147e-05	0.00154169570005795	542716	LOC542716	GRMZM2G149428|Lhcb5-1|lhcb5
Zm00001d007327	370.866188951953	1.00364270342716	0.212349764336538	4.72636598662079	2.28573521932673e-06	0.00010455022274708	100284801	LOC100284801	GRMZM2G401511
Zm00001d007394	205.355878665567	-1.32043107329316	0.340880898148221	-3.87358482234172	0.000107246055763762	0.0028379922112549	100191834	LOC100191834	GRMZM2G130379
Zm00001d007753	4290.22175253753	-1.67039897524041	0.330872156020704	-5.048472483541	4.45356600924908e-07	2.5166359257265e-05	100272880	LOC100272880	GRMZM2G053206
Zm00001d007781	21.9819796092671	2.47867175757838	0.531107875430703	4.66698362468886	3.05653679436453e-06	0.000134368726110767	103648232	LOC103648232	GRMZM2G147908
Zm00001d007892	2194.59420552781	-1.58413866874682	0.328378983872898	-4.82411709197558	1.40624790761578e-06	6.93510331748554e-05	100273293	LOC100273293	GRMZM2G037614|pco118301
Zm00001d007962	356.901812129138	-1.97927403432809	0.336843453865755	-5.87594626409723	4.20434702394241e-09	4.03209791578094e-07	100283628	LOC100283628	GRMZM2G173882
Zm00001d008208	55.3304416494301	1.5510883544086	0.431302429467891	3.5962893979573	0.000322788684443573	0.00700469840464889	103634646	LOC103634646	GRMZM2G063223
Zm00001d008248	1505.75474176723	1.51183548497111	0.28853891345372	5.23962423950003	1.60903890234479e-07	1.02680350100438e-05	103634660	LOC103634660	GRMZM2G464491
Zm00001d008340	1342.46523994188	-1.55576109054184	0.323918876374248	-4.80293432712562	1.56357179407799e-06	7.58681956038842e-05	100383317	LOC100383317	GRMZM2G416817
Zm00001d008355	44.6953333747128	1.44087850476862	0.376107847375485	3.83102483721943	0.000127610621574389	0.00328397580605667	103634704	LOC103634704	GRMZM2G024674
Zm00001d008432	1126.47911525726	-1.12010379041401	0.203340963217485	-5.50850046488659	3.61903286015669e-08	2.76514499433494e-06	100274017	LOC100274017	GRMZM5G860137
Zm00001d008496	140.231387492673	2.28819705318495	0.445785679100063	5.1329532563816	2.85230764568443e-07	1.70409675289746e-05	100274284	LOC100274284	-
Zm00001d008587	10784.9152683719	-1.56940382372439	0.245460769974957	-6.39370529101049	1.61913360706402e-10	2.38681412815242e-08	100501517	LOC100501517	GRMZM2G094304
Zm00001d008628	2387.59037882045	1.60597232669357	0.189448080671119	8.47711056773142	2.30855532169805e-17	1.36124466403778e-14	103634830	LOC103634830	GRMZM2G139600
Zm00001d008681	16.1653129040616	-3.20046890011045	0.829865030271064	-3.8566137665363	0.000114968602604223	0.00300247076930575	103634849	LOC103634849	GRMZM2G380414
Zm00001d008808	414.071174874573	1.50511657087148	0.250633360648673	6.00525232146285	1.91034580313513e-09	1.96273558955444e-07	103634904	LOC103634904	GRMZM2G049695
Zm00001d008837	1545.13295808408	1.7751569409219	0.292170095772539	6.07576533877685	1.23397751295501e-09	1.35507716847739e-07	100273063	LOC100273063	GRMZM2G070109
Zm00001d008849	10.8199995671478	3.85635915382876	0.947394940234937	4.07048738604457	4.69148815003043e-05	0.00139530619058581	103634932	LOC103634932	GRMZM2G032551
Zm00001d008850	777.732406221768	1.54514505940033	0.28923635929438	5.34215360465006	9.18487719962596e-08	6.35537268272078e-06	100279368	LOC100279368	GRMZM2G333454
Zm00001d009123	225.469594290764	1.06002165342856	0.295313232843668	3.58948240558427	0.00033133519211621	0.00712419804289093	100384701	LOC100384701	GRMZM2G038152
Zm00001d009224	264.907373251633	-1.68961759325586	0.240908588707007	-7.01352161134767	2.32393049359771e-12	5.12473908197921e-10	100272470	LOC100272470	GRMZM2G061052
Zm00001d009376	36.7585496060652	7.02702555375238	1.25124519555927	5.61602600249065	1.953992686617e-08	1.59638848288553e-06	103636958	LOC103636958	GRMZM2G583971
Zm00001d009506	1251.57658861003	1.1179551817096	0.292535463365816	3.82160565712883	0.000132585585957567	0.00337676190940192	100856943	LOC100856943	GRMZM2G108851
Zm00001d009613	99.6350070171473	-1.78133464035559	0.339377769257204	-5.24882535545683	1.53072104068119e-07	9.88554226367535e-06	100279259	LOC100279259	GRMZM2G157156
Zm00001d009646	365.009043885234	-3.45016511137711	0.425587728648606	-8.10682470176624	5.19597400039386e-16	2.60991849604969e-13	103635363	LOC103635363	GRMZM2G023872|scl1
Zm00001d009660	1100.94825101078	-1.60873230247243	0.182808714019422	-8.80008543958971	1.36712029053052e-18	1.1236900230409e-15	100285534	LOC100285534	GRMZM2G063069
Zm00001d009759	343.724212859103	1.03642697237508	0.206453075340578	5.02015758624728	5.16291065222306e-07	2.88145655413371e-05	100192667	LOC100192667	-
Zm00001d009797	1765.87487359177	-1.36876154790793	0.354469403972735	-3.86143777874046	0.00011272172071331	0.00295122003149402	100283197	LOC100283197	GRMZM2G312877
Zm00001d009894	82.161188348421	1.28423505611074	0.19022407547793	6.75116991834051	1.46657718295935e-11	2.78177898675451e-09	109941568	LOC109941568	-
Zm00001d009895	11.1027586435452	4.22401109516402	1.20587946120133	3.50284686908586	0.000460314010744233	0.00932453863138653	109941420	LOC109941420	-
Zm00001d010038	976.83873734457	1.31761099730869	0.331557160910155	3.97400856519499	7.06730197953362e-05	0.00198852177274761	100281882	LOC100281882	GRMZM2G038780
Zm00001d010039	629.897133537293	1.50488408780918	0.246690244855495	6.10029832631081	1.05870682844558e-09	1.1994378495289e-07	100284407	LOC100284407	GRMZM2G147221
Zm00001d010061	4064.32647013779	-2.50609653974942	0.25379610546792	-9.87444836920948	5.37277575584816e-23	1.0409369257259e-19	100192973	LOC100192973	GRMZM2G144483
Zm00001d010066	590.318942581007	1.32135482148778	0.253377342295738	5.21496835319043	1.83848620066839e-07	1.14374081896627e-05	100273970	LOC100273970	GRMZM5G821139|umc1427
Zm00001d010112	11.0734420423522	4.23449639235222	1.09001186255326	3.88481679679455	0.000102407080953847	0.00273664006284941	103635595	LOC103635595	GRMZM2G399362
Zm00001d010171	10665.5167220503	-1.72086125470392	0.217059693548167	-7.92805530392976	2.22604180956262e-15	9.89822262993059e-13	100272302	LOC100272302	GRMZM2G026470
Zm00001d010172	1742.14681895154	-1.09926365782747	0.220289381888355	-4.99008916546232	6.03514279499691e-07	3.30034703974791e-05	100284739	LOC100284739	GRMZM2G322953
Zm00001d010265	112.166882785907	2.65495986517001	0.480380708976641	5.52678285276254	3.26156235083726e-08	2.5132561705713e-06	103635655	LOC103635655	GRMZM2G096029
Zm00001d010287	1298.28364745425	1.59133042748067	0.396421688867152	4.01423653692659	5.9638516872403e-05	0.0017208884379224	100384013	LOC100384013	GRMZM2G136567
Zm00001d010410	704.610132802513	1.32270298820082	0.360273207359243	3.67138871606929	0.000241236113607836	0.00557162706709319	103635714	LOC103635714	GRMZM2G108273|TIP4-2|ZmTIP4;2|tip4b
Zm00001d010521	1668.16382646404	1.10007082241567	0.275440422828025	3.99386121732217	6.50059220187516e-05	0.00184739595444422	100279887	LOC100279887	GRMZM2G160763
Zm00001d010545	295.610785572331	1.63916699982574	0.440741984995078	3.71910790355959	0.000199927636960871	0.00476523481979496	100193752	LOC100193752	GRMZM2G090563
Zm00001d010662	1528.33705919342	-3.07611150560014	0.29615023839787	-10.3869965536461	2.84160605498588e-25	9.63446532942962e-22	100285804	LOC100285804	GRMZM2G025459
Zm00001d010920	25521.3624891239	-1.15796057686336	0.25147499359481	-4.60467484384999	4.13110812792972e-06	0.000175630371257	100191838	LOC100191838	GRMZM2G117198|cl2757_5c
Zm00001d010976	2892.23241392158	1.09318943071593	0.213233856073417	5.12671604240718	2.94839686923088e-07	1.74612045155062e-05	100272909	LOC100272909	GRMZM2G012874|b3gat3|pglcat4
Zm00001d011006	469.902928604503	1.76603420432407	0.35269901276961	5.00719917091936	5.52277715514638e-07	3.05091257751915e-05	100279509	LOC100279509	GRMZM2G474658|IDP778
Zm00001d011051	1341.4667565744	-1.31936645283456	0.352522587127697	-3.74264373691505	0.000182094310510909	0.00438504807300047	100274521	LOC100274521	GRMZM2G083847
Zm00001d011073	93.1002786699941	-2.28366258388443	0.633181426050481	-3.60664809473164	0.000310177862689574	0.00681235979562106	100277183	LOC100277183	GRMZM2G113340
Zm00001d011080	4383.49134143979	-3.13007954003224	0.480216407482962	-6.51806038123198	7.12223240756048e-11	1.14990137989685e-08	542408	LOC542408	GRMZM2G028393|MPI|sci1
Zm00001d011157	71.2474225082402	1.96443812361857	0.528853789777127	3.7145202730729	0.000203589548674977	0.00483551919287223	103636003	LOC103636003	GRMZM2G338161
Zm00001d011303	549.458854883978	1.5284458625817	0.247994982364536	6.16321285216566	7.12835843349558e-10	8.59331529556152e-08	103637357	LOC103637357	GRMZM2G310158
Zm00001d011357	1709.3504587905	-1.09627078119469	0.262062656505413	-4.1832392139093	2.87384716095916e-05	0.000936901807618465	100285653	LOC100285653	GRMZM2G153058
Zm00001d011367	64.8707788037461	-3.59525778822701	0.523912890930893	-6.86231976815634	6.77511919711352e-12	1.38171679024441e-09	103636074	LOC103636074	GRMZM2G147714
Zm00001d011454	1787.68197334638	-1.27187525719136	0.315840199839503	-4.02695811944673	5.65030919354181e-05	0.00164264723007104	100382491	LOC100382491	GRMZM2G094165|umc2175
Zm00001d011463	60.4860274423073	1.15421105717973	0.306648002087466	3.76396079323063	0.000167243116378372	0.00410231743254508	100285235	LOC100285235	GRMZM2G043117
Zm00001d011603	527.309711164564	1.96035672230177	0.203262116639314	9.64447657396186	5.18751604443472e-22	7.03530925946236e-19	103636179	LOC103636179	-
Zm00001d011614	1054.45731754664	-1.05236090668976	0.287117898985671	-3.66525706132406	0.000247090268738565	0.00566532244232023	103636189	LOC103636189	GRMZM2G006352
Zm00001d011679	277.521970903636	7.03268139370781	1.15141878660765	6.10783971523321	1.00988695494584e-09	1.16068532906572e-07	103636218	LOC103636218	GRMZM2G455124
Zm00001d011710	705.802607516305	-1.43971066707655	0.407344574643747	-3.53438036663599	0.000408732418145233	0.00846294512196283	100285801	LOC100285801	-
Zm00001d011734	709.572533193007	-2.309712303988	0.397624353041907	-5.8087797850364	6.2929796689198e-09	5.84557467601988e-07	100191227	LOC100191227	GRMZM5G836174
Zm00001d011778	199.686937240187	-1.71298860416387	0.469519404423478	-3.64838724028295	0.00026389167850678	0.00597416901850861	541893	LOC541893	GRMZM2G168439|TIP1-2|ZmTIP1-2|ZmTIP1;2|tip2
Zm00001d011785	54.3460285998946	1.33900206796735	0.333837027995303	4.01094532864757	6.04761144599413e-05	0.00174320311223321	100280967	LOC100280967	GRMZM2G067702
Zm00001d011847	1311.69236802113	-2.03581875878142	0.575935407733302	-3.53480395795381	0.000408077793341538	0.00845584573460342	103636279	LOC103636279	-
Zm00001d011878	174.571217538569	1.7868809019726	0.363504770876866	4.91570137487381	8.84651616986829e-07	4.65927970080597e-05	100272726	LOC100272726	GRMZM2G060723|TRAF18
Zm00001d011881	175.308765541702	1.19003567215591	0.192504463624032	6.18186014886434	6.33506372173223e-10	7.78213383297677e-08	103636297	LOC103636297	GRMZM2G129154
Zm00001d011930	42.4290310636363	1.88176752194063	0.419932243819047	4.48112177532979	7.42517273218469e-06	0.000292733118005491	100284821	LOC100284821	GRMZM2G002304
Zm00001d012010	1400.65462365815	-1.1970449083181	0.251021614965366	-4.768692562524	1.85425380824789e-06	8.70469864334266e-05	100277040	LOC100277040	GRMZM2G371079
Zm00001d012068	144.1157603779	-2.09658299371516	0.440891986551337	-4.75532116179898	1.98131186976364e-06	9.18189665304476e-05	100280555	LOC100280555	GRMZM2G030717|cc10|psei10
Zm00001d012069	453.098017660696	-2.43719145781641	0.439106774281899	-5.55033900764139	2.8511616729605e-08	2.22226750624657e-06	103636366	LOC103636366	GRMZM2G030688
Zm00001d012212	42.0033600232666	2.78805425048937	0.467940289135402	5.95814106034932	2.55123264964583e-09	2.52553410178808e-07	100276935	LOC100276935	GRMZM2G049418
Zm00001d012231	41.3208299796974	-1.8544068728556	0.395762201364357	-4.68565938450585	2.79060032100959e-06	0.000125111145631511	100383984	LOC100383984	GRMZM2G096407
Zm00001d012293	714.177840552627	-1.53467162302282	0.322692595013903	-4.7558315459848	1.97631218591702e-06	9.1790225566461e-05	100382495	LOC100382495	GRMZM2G063126
Zm00001d012296	385.142431816093	-1.31806256389984	0.290956334318547	-4.53010437798816	5.89545531702786e-06	0.000241553368608858	100285149	LOC100285149	GRMZM2G168079
Zm00001d012326	290.343987623075	2.2100418487323	0.387966805478794	5.69647149581485	1.22312329344649e-08	1.04656139468273e-06	100273463	LOC100273463	GRMZM2G350020
Zm00001d012333	191.819200472849	-2.11596933742961	0.508023569091096	-4.16510072793529	3.11215129876101e-05	0.00100138743595657	103636474	LOC103636474	GRMZM2G115422
Zm00001d012394	503.263056544049	1.67656492009526	0.236865066699339	7.0781434487483	1.46098454690428e-12	3.47611796931857e-10	542686	LOC542686	GRMZM2G149317|psy2
Zm00001d012456	2050.30193771889	-1.53577873285855	0.292765455570352	-5.24576483884214	1.55635314051641e-07	9.97979257290004e-06	103636527	LOC103636527	GRMZM2G058024
Zm00001d012485	1497.62964942703	-2.29485582579434	0.626515867861876	-3.66288540085353	0.000249390128563698	0.00570840324654999	100273033	LOC100273033	GRMZM2G036448
Zm00001d012527	2720.06937625388	-1.99841474185391	0.229597674311679	-8.70398512461003	3.20429063305563e-18	2.3490048413784e-15	100381829	LOC100381829	GRMZM2G068973|IDP275
Zm00001d012532	6815.79388993983	-1.07095036245884	0.259397410891048	-4.12860852689335	3.64965169186174e-05	0.00114841244188002	100502044	LOC100502044	GRMZM2G076152|pco105438
