Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneID	Symbol	Synonyms
Zm00001d032742	277.889543538223	-2.524070009669	0.176013837724623	-14.3401793989513	1.22737762385192e-46	2.70452659415771e-43	103643478	LOC103643478	GRMZM2G001713
Zm00001d032745	168.084400286341	1.18605326855473	0.29810347594929	3.97866299538383	6.93038923006651e-05	0.000955297485962117	103643479	LOC103643479	GRMZM2G001812
Zm00001d032789	2222.02944296305	-1.02920816885489	0.259755960662452	-3.96221194012302	7.42585753095749e-05	0.00101273332879093	542707	LOC542707	CPN60II|CPNB|GRMZM2G416120|mtcpn60II
Zm00001d032791	25.0736443283856	-1.32673069877949	0.380996148492318	-3.48226800724795	0.000497185817030569	0.00483686069680732	103643503	LOC103643503	GRMZM2G172602
Zm00001d032794	256.978402427093	-1.31247426654902	0.205477155487045	-6.38744615399239	1.68678973243071e-10	1.0123691917462e-08	103643505	LOC103643505	GRMZM2G075492
Zm00001d032797	57.9525140010654	-1.80993785342761	0.317125855524948	-5.70731721143193	1.14770767842817e-08	4.59217045030227e-07	100283659	LOC100283659	GRMZM2G464680
Zm00001d032821	1297.85724350328	-1.0955042426435	0.237777648736094	-4.60726333390312	4.08003165700069e-06	8.44164296356903e-05	100274477	LOC100274477	GRMZM2G118173
Zm00001d032822	4543.3358280834	-1.72187792271642	0.232590225338754	-7.40305367608896	1.33087921664772e-13	1.37772795148877e-11	100286084	LOC100286084	GRMZM2G029518
Zm00001d032838	535.132416086525	1.41003458902765	0.425949648387609	3.31033161869061	0.000931854988097013	0.00793671853335306	100382479	LOC100382479	GRMZM2G001577
Zm00001d032873	6537.28881060604	1.34543172052452	0.217608720127367	6.1828024159006	6.29735149550031e-10	3.36102069696694e-08	100192886	LOC100192886	GRMZM2G008290|umc2181
Zm00001d032876	140.731686203869	-1.14942090630942	0.321646891120915	-3.57354893841433	0.000352175386162957	0.00367532425160388	109943515	LOC109943515	-
Zm00001d032881	634.018238551969	-1.17088777322394	0.306328586229384	-3.82232617476699	0.000132198664242877	0.00165462642849739	100382618	LOC100382618	TIDP2927
Zm00001d032911	1266.03758692396	2.55251391010788	0.700042874153315	3.64622511613318	0.000266120864035634	0.00292837317062697	100276538	LOC100276538	GRMZM2G164715
Zm00001d032921	250.032967476995	8.58744119147458	0.611397931628344	14.045584303178	8.1989350125832e-45	1.68619297468786e-41	100194055	LOC100194055	GRMZM5G813143
Zm00001d032945	321.72295252275	-1.09460746588284	0.248164457480105	-4.41081481610071	1.02982363025722e-05	0.000187134305061822	103643566	LOC103643566	GRMZM2G056989
Zm00001d032947	651.903311601111	1.63745053867928	0.481852041138632	3.3982434417211	0.000678200411283	0.00620640892544327	100285638	LOC100285638	GRMZM2G162505
Zm00001d033049	4691.42665925585	1.57646573408895	0.33648564012112	4.68509067287832	2.79836021077711e-06	6.06652242742537e-05	100284979	LOC100284979	GRMZM2G145458|TIFY10
Zm00001d033053	35.1378340265296	-6.9636321170178	1.69977301860688	-4.096801185093	4.18898370919002e-05	0.000623677405621636	103643604	LOC103643604	GRMZM2G083156
Zm00001d033071	429.822894365907	1.97430999548973	0.571773935960358	3.45295556743707	0.000554480326382868	0.00529642012481056	103643618	LOC103643618	GRMZM2G438960|HAK21
Zm00001d033082	17.2281669752977	-3.5606188877779	0.777853596567475	-4.57749235009037	4.70582993245753e-06	9.51935394009064e-05	100282139	LOC100282139	GRMZM2G077428
Zm00001d033152	768.095469192725	-1.66525017776687	0.236058179865199	-7.05440573471258	1.73339912830692e-12	1.49786077616639e-10	103643661	LOC103643661	GRMZM2G171118
Zm00001d033174	26993.9842176327	1.40062674204101	0.126823525677359	11.0439032077079	2.34615175143096e-28	1.57340076912812e-25	542592	LOC542592	41kDa|GRMZM2G073725|RGP|gpm374
Zm00001d033181	68.3421309214923	-1.155157233124	0.323283580068327	-3.57320106662965	0.000352643772521808	0.00367543059519087	103643674	LOC103643674	GRMZM2G103843
Zm00001d033262	1610.15820238082	1.08872937860853	0.328804511811239	3.31117530173535	0.000929049881361054	0.00792376549353253	100285990	LOC100285990	GRMZM2G173425|LSD1
Zm00001d033271	476.830971479457	1.59117020032981	0.420505742166436	3.78394404825993	0.000154362539712223	0.00187625295019006	103643706	LOC103643706	GRMZM5G872578
