Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zm00001d044186	735.724016072551	2.9208366907703	0.130644146147659	22.3571953041742	1.02771616087261e-110	2.85010351469335e-106
Zm00001d038819	280.430035259151	5.90044698600789	0.264241377017765	22.3297617224088	1.8993725731854e-110	2.85010351469335e-106
Zm00001d025855	259.770027321414	3.84374842391831	0.223101307983824	17.2287130839996	1.61709143989463e-66	1.61768437342259e-62
Zm00001d010204	228.431132650611	6.08434937882476	0.356860922421716	17.049637538163	3.51707494320971e-65	2.63877340301666e-61
Zm00001d038626	366.917930382408	4.95631897598102	0.308642825253518	16.0584292601324	4.99028992685641e-58	2.99527181989775e-54
Zm00001d029688	3830.17280090097	2.27705808556361	0.142744447429076	15.9519906138204	2.75958728346257e-57	1.38029956606659e-53
Zm00001d045581	207.798048874426	-6.33531728041909	0.398761018667928	-15.8875040032308	7.73465640108231e-57	3.31606818932687e-53
Zm00001d005878	406.527251210651	-5.71773567475367	0.361489007727891	-15.8171771548242	2.36877483262875e-56	8.8861626877527e-53
Zm00001d008951	435.528605099376	7.14217235097619	0.457042308025828	15.6269391816842	4.77180427540808e-55	1.59118464565858e-51
Zm00001d003639	157.339100525452	-6.07001670465566	0.395535854120266	-15.3463122026101	3.74901188757415e-53	1.12511595757988e-49
Zm00001d044740	238.079059234849	7.64533547740168	0.524213077895751	14.5844043191194	3.52989577510951e-48	9.63051837334649e-45
Zm00001d040162	101.945630547972	5.72247677144127	0.415936903694211	13.7580405119531	4.55711529509443e-43	1.13969655934233e-39
Zm00001d046705	415.006523035067	-7.51716024244638	0.555277191782292	-13.5376715516052	9.3712526916473e-42	2.16338972714636e-38
Zm00001d022418	447.602171633363	1.97522922282022	0.149194207150209	13.2393157921444	5.20205723793733e-40	1.11513528405527e-36
Zm00001d003567	122.328840774301	6.83003623376079	0.516844809144161	13.2148685890269	7.20119726181254e-40	1.44076754016171e-36
Zm00001d013651	141.786927168399	-2.62279015083107	0.200321656258991	-13.0928936981238	3.61565920274065e-39	6.7818467708406e-36
Zm00001d024715	631.089050352451	-1.22953468739037	0.0947399474159177	-12.9779963038462	1.6309150323099e-38	2.8791406490972e-35
Zm00001d040475	881.616644449228	-1.36770337674259	0.106566188149201	-12.8343088975624	1.05338759153785e-37	1.7562897227579e-34
Zm00001d035367	1468.5208921163	13.3192122964506	1.05078247384732	12.6755181285846	8.08228604449945e-37	1.27661834990249e-33
Zm00001d046999	475.871982595412	2.43744119404889	0.19267378503497	12.6506114654181	1.11007483346359e-36	1.6657227913538e-33
Zm00001d012427	705.27309175038	3.22711640351839	0.25561838261202	12.6247430663722	1.54244060587108e-36	2.2042945248951e-33
Zm00001d021728	139.287057211513	6.2803430787949	0.505668462041774	12.4198828881602	2.03859693952347e-35	2.78092421600177e-32
Zm00001d032654	404.713161969601	3.59909586742055	0.291895649614247	12.3300771086411	6.23869965966302e-35	8.14041806461509e-32
Zm00001d017084	328.332123534698	2.91993171318281	0.237496433532323	12.2946339435679	9.67942507962418e-35	1.21037177526917e-31
Zm00001d035032	2036.11511677847	1.64160693423768	0.134903612107754	12.1687396548467	4.56070071062169e-34	5.4748475610587e-31
Zm00001d037604	233.957926846979	-2.03862669349133	0.168054579427928	-12.1307416937461	7.25889866123634e-34	8.37872337393707e-31
Zm00001d018844	192.28768493945	8.3377181648644	0.690950621959722	12.0670246177887	1.57734844985985e-33	1.7532520121757e-30
Zm00001d013164	317.129692671623	1.62890357970947	0.135086204498386	12.0582526228941	1.75466188583277e-33	1.88068420913312e-30
Zm00001d014250	168.512753955399	2.50709469924282	0.208772104567498	12.0087628777639	3.19590129606278e-33	3.3073170274531e-30
Zm00001d041389	183.651833578233	8.27521102601254	0.693273503732303	11.9364305450333	7.64334247539271e-33	7.64614503430035e-30
Zm00001d035428	381.964401138209	12.0985345152953	1.02883009377294	11.7595068306443	6.31017918294338e-32	6.10886411159076e-29
Zm00001d046157	343.228514539909	-3.2624027913358	0.277716255948135	-11.7472518135383	7.29529807304072e-32	6.84184970218828e-29
Zm00001d006936	248.690448498074	-5.81963779807043	0.499697637366662	-11.6463184191527	2.39587524892289e-31	2.17886703319469e-28
