2	244415001	244490000	.	-1	-1	.	.	0
3	830001	950000	3	830001	950000	9.84765126	XPCLR	119999
3	1260001	1335000	3	1260001	1335000	9.757939801	XPCLR	74999
3	2145001	2330000	3	2190001	2300000	34.71557244	XPCLR	109999
3	3050001	3165000	.	-1	-1	.	.	0
3	3200001	3530000	3	3200001	3530000	14.89505804	XPCLR	329999
3	4985001	5145000	3	4985001	5145000	17.43570398	XPCLR	159999
3	5840001	5935000	.	-1	-1	.	.	0
3	8430001	8560000	3	8430001	8560000	11.95668261	XPCLR	129999
3	10855001	11060000	3	10855001	11060000	11.71607397	XPCLR	204999
3	12390001	12515000	.	-1	-1	.	.	0
3	14040001	14165000	.	-1	-1	.	.	0
3	15535001	15625000	3	15535001	15625000	10.04444954	XPCLR	89999
3	15910001	16050000	3	15910001	16050000	12.27744604	XPCLR	139999
3	25380001	25600000	3	25460001	25600000	11.85130359	XPCLR	139999
3	37880001	38070000	.	-1	-1	.	.	0
3	59335001	59450000	3	59335001	59450000	9.742482043	XPCLR	114999
3	60330001	60550000	3	60330001	60550000	19.74301943	XPCLR	219999
3	65875001	66455000	.	-1	-1	.	.	0
3	68740001	68790000	3	68740001	68790000	14.50489394	XPCLR	49999
3	115125001	115280000	3	115125001	115280000	12.2642827	XPCLR	154999
3	118065001	118300000	.	-1	-1	.	.	0
3	124225001	125080000	3	124260001	125080000	23.7206947	XPCLR	819999
3	125835001	126080000	3	125835001	126040000	20.35508496	XPCLR	204999
3	132590001	132685000	.	-1	-1	.	.	0
3	147015001	147315000	.	-1	-1	.	.	0
3	147380001	147690000	3	147465001	147690000	9.665708977	XPCLR	224999
3	147745001	148000000	3	147765001	148000000	22.637856	XPCLR	234999
3	151280001	151375000	.	-1	-1	.	.	0
3	153450001	153590000	.	-1	-1	.	.	0
3	158265001	158650000	.	-1	-1	.	.	0
3	161915001	162150000	.	-1	-1	.	.	0
3	163790001	163845000	3	163790001	163845000	10.78449811	XPCLR	54999
3	165955001	166105000	.	-1	-1	.	.	0
3	166200001	166715000	.	-1	-1	.	.	0
3	169020001	169180000	3	169020001	169180000	14.86360915	XPCLR	159999
3	171410001	171550000	.	-1	-1	.	.	0
3	174535001	174750000	3	174535001	174750000	12.64625919	XPCLR	214999
3	176140001	176250000	.	-1	-1	.	.	0
3	176900001	177095000	3	176900001	177095000	10.7102421	XPCLR	194999
3	177350001	177510000	3	177350001	177510000	10.11894159	XPCLR	159999
3	180850001	180985000	3	180850001	180985000	9.999500109	XPCLR	134999
3	181385001	181660000	3	181405001	181660000	10.79617287	XPCLR	254999
3	186805001	186990000	.	-1	-1	.	.	0
3	187460001	187570000	.	-1	-1	.	.	0
3	191920001	192365000	3	192065001	192360000	9.780205722	XPCLR	294999
3	193925001	194005000	3	193925001	194005000	12.25069024	XPCLR	79999
3	197015001	197065000	3	197015001	197065000	9.54422941	XPCLR	49999
3	197205001	198045000	3	197295001	197485000	12.20197418	XPCLR	189999
3	198485001	198760000	3	198625001	198745000	51.60852844	XPCLR	119999
3	199115001	199485000	3	199165001	199265000	9.897666827	XPCLR	99999
3	200030001	200145000	.	-1	-1	.	.	0
3	200735001	201420000	3	200935001	201135000	13.4470636	XPCLR	199999
3	201450001	201605000	3	201450001	201605000	14.01444177	XPCLR	154999
3	203265001	203335000	3	203265001	203335000	28.16133664	XPCLR	69999
3	206285001	206425000	.	-1	-1	.	.	0
3	212805001	213210000	.	-1	-1	.	.	0
3	217730001	217940000	.	-1	-1	.	.	0
3	218245001	218470000	.	-1	-1	.	.	0
3	219310001	219870000	.	-1	-1	.	.	0
3	224635001	225155000	3	225020001	225155000	11.81901248	XPCLR	134999
3	225460001	225590000	3	225460001	225590000	10.24428694	XPCLR	129999
3	226405001	226545000	.	-1	-1	.	.	0
