,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Zm00001d009646,333.997466848195,-3.826988257145,0.374128255789541,-10.2290810649111,1.46906707720354e-24,1.15848181263143e-21
Zm00001d046652,268.993405419168,1.39413717250821,0.136902913135977,10.1834003424274,2.35196159092167e-24,1.80459020553177e-21
Zm00001d030213,220.76621992748,1.62007314283749,0.160173272408188,10.1145036152403,4.76425900304093e-24,3.55927760098234e-21
Zm00001d009660,854.989791274497,-1.4670654653989,0.145339105706416,-10.0940862286738,5.8674973871036e-24,4.27108675185857e-21
Zm00001d041635,2010.98257359046,0.998931737159272,0.099692706407768,10.0201085230187,1.24366312715351e-23,8.82658812919026e-21
Zm00001d023243,2109.14951225843,-1.52601933438998,0.152745725003602,-9.99058621348647,1.67587693555493e-23,1.16040171520656e-20
Zm00001d002500,1008.47933015111,-2.41269395943968,0.24170033055496,-9.98217070659347,1.82431321767969e-23,1.23310542706449e-20
Zm00001d010673,459.959024110294,1.1192765117097,0.112895232568142,9.9142938656344,3.6079863285798e-23,2.38202613679191e-20
Zm00001d031621,3957.78624045781,-1.92062341699775,0.193885137788246,-9.90598577543054,3.92084122136755e-23,2.52974457803189e-20
Zm00001d020108,735.174639574822,-0.934515792616581,0.0948039036188403,-9.85735562507856,6.37050423789564e-23,4.0189387735471e-20
Zm00001d052340,1680.96401806255,-3.14855846335416,0.321101578682792,-9.80549045031179,1.06627744614877e-22,6.44054264228032e-20
Zm00001d013676,95.761936198064,2.20743510018867,0.225072600932275,9.80765802254576,1.04362522408015e-22,6.44054264228032e-20
Zm00001d027756,9787.41307902299,-1.64447196728547,0.167895225044703,-9.79463213946447,1.18728798261209e-22,7.02206636216137e-20
Zm00001d047800,1218.28406769916,0.927190304285616,0.0950861133735281,9.75105902839168,1.82553804046379e-22,1.05765713123932e-19
Zm00001d045499,1082.21325532906,1.3330434143566,0.13696247051632,9.73291011275791,2.18257819920585e-22,1.2392242499451e-19
Zm00001d022669,391.907729494846,-3.24560489680694,0.335676563143313,-9.66884570794792,4.08964587139137e-22,2.2764893459398e-19
Zm00001d043444,4775.9962713705,-2.24649979004258,0.233389245492522,-9.62554973474369,6.23725074085203e-22,3.40517906311631e-19
Zm00001d037480,7700.03569637852,-1.76304123403133,0.183303654307636,-9.61814558848047,6.70286327223969e-22,3.59033180067193e-19
Zm00001d037757,428.858863775543,1.6465610220746,0.17228620268171,9.55712643522904,1.21071611441415e-21,6.36500366150062e-19
Zm00001d017833,2711.60898961149,-1.89935578072761,0.200135213153803,-9.49036279421731,2.30231571712246e-21,1.18837165260708e-18
Zm00001d019237,123.849937557936,-3.38038977326564,0.357057757439291,-9.46734723678533,2.87040579723832e-21,1.45514196746069e-18
Zm00001d026859,139.293391510278,-4.70343090570597,0.497348403757417,-9.45701417793246,3.16861817774205e-21,1.57813862189331e-18
Zm00001d014163,87.9681109199109,-3.29895531395434,0.350813112604801,-9.4037400411275,5.26572882961009e-21,2.57739268523795e-18
Zm00001d052123,157.388019980321,-1.88363188458607,0.20072850781295,-9.38397791678571,6.35295920129399e-21,3.05685014856839e-18
Zm00001d025025,1197.08480518648,-1.34246122968681,0.143387063355537,-9.36249894705003,7.78726980980499e-21,3.68454671050923e-18
Zm00001d033215,143.301110160061,2.21172645177189,0.236632804247356,9.34666036184883,9.04588641361938e-21,4.2098962196105e-18
