Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zm00001d044186	829.019167411307	-3.05522020104223	0.0981230728429686	-31.1366135662267	7.69882740246878e-213	2.54492438616008e-208
Zm00001d038819	319.824758643562	-6.28125729436172	0.219427818037847	-28.6256198075958	3.2250611850944e-180	5.33038112672402e-176
Zm00001d008951	440.521121594857	-7.19240255655383	0.25342755448763	-28.3805072857809	3.51919740934434e-177	3.87768631877622e-173
Zm00001d025855	287.163575622315	-3.79433006824867	0.155312436620347	-24.4303041714793	8.15040077106703e-132	6.7354911972098e-128
Zm00001d045581	230.632340175428	6.21809347357138	0.262667148889407	23.6729012358886	6.85875680653715e-124	4.53446129993784e-120
Zm00001d003639	150.564326509297	6.15455547290888	0.28571207644876	21.5411107202976	6.41501197706302e-103	3.53424393189658e-99
Zm00001d010204	249.870026507913	-6.57177031128473	0.307277718897872	-21.3870707412695	1.76287255076681e-101	8.3247878625925e-98
Zm00001d041389	232.690978422294	-8.04948463071061	0.383224048417942	-21.0046437950363	5.94779086305648e-98	2.45762718461494e-94
Zm00001d024715	635.188208275456	1.13686089428616	0.0546032177042807	20.8204011060877	2.82808393954461e-96	1.03872380783985e-92
Zm00001d032742	264.96901424031	2.55903496561866	0.124698685510289	20.521747724498	1.37673081120016e-93	4.55092136950325e-90
Zm00001d012427	607.724373389182	-3.26477853929607	0.159527592615797	-20.4652905855534	4.39057010730394e-93	1.31940623151854e-89
Zm00001d040162	115.763209425631	-5.30955481293795	0.264220372098205	-20.0951757458146	8.13260985819079e-90	2.24026292893629e-86
Zm00001d044740	291.774707851258	-8.24903525423296	0.412747825671332	-19.9856540511533	7.34188167171186e-89	1.86687108107775e-85
Zm00001d021728	152.286158976845	-6.35468493222912	0.320320134119047	-19.8385435548906	1.38410668884478e-87	3.2680736218895e-84
Zm00001d046705	422.543464528603	7.23543105103233	0.372902557975269	19.4030072904788	7.2786371313141e-84	1.60401752675146e-80
Zm00001d013651	205.622548664343	2.84053960104486	0.149886676822559	18.9512481113154	4.31233091235127e-80	8.90927566491773e-77
Zm00001d003567	124.7360476361	-5.89693943565846	0.323303334527401	-18.2396492887353	2.50057597604667e-74	4.86229643907051e-71
Zm00001d009091	162.873563335271	7.18805407078615	0.411904317956059	17.4507859166287	3.39528774315554e-68	6.2352573132083e-65
Zm00001d006939	121.628855330618	-6.58058714654538	0.380342749841331	-17.3017288992379	4.56481902833266e-67	7.94182409476655e-64
Zm00001d053001	451.349888279696	-5.29322862666698	0.307392588892307	-17.2197665719307	1.88747879503847e-66	3.11962495243958e-63
Zm00001d046706	388.401877740928	8.91880940429002	0.525756188605658	16.9637744596851	1.52242912147331e-64	2.39644843044865e-61
Zm00001d035367	1289.35660661621	-11.2026209847997	0.665546482382149	-16.8322142500144	1.4170223616263e-63	2.12914050845087e-60
Zm00001d013188	121.534713816457	-4.02077245560435	0.239256019138969	-16.8053136973283	2.23129048618103e-63	3.20684949179132e-60
Zm00001d034799	365.989992524289	-2.54823203883583	0.151662856322797	-16.801952044291	2.36142855898163e-63	3.2524742685707e-60
Zm00001d032376	200.346967373078	-5.22652951305527	0.313640555541731	-16.6640742745396	2.3916279305536e-62	3.16230611489519e-59
Zm00001d035428	400.238577125544	-12.2322250981186	0.735427223381143	-16.6328151980569	4.03196387679495e-62	5.12617684274361e-59
Zm00001d022418	430.797043592184	-1.8660522288879	0.112937247718183	-16.5229122064701	2.50981094417892e-61	3.07275224336216e-58
Zm00001d041140	66.1941509443781	4.56330325678774	0.279424563707088	16.3310741054652	5.93305267722985e-60	7.00439247494678e-57
Zm00001d018844	159.071510830822	-7.37456920949451	0.452839727470774	-16.285163960069	1.25791586836652e-59	1.43385058430081e-56
Zm00001d039330	2816.04915668184	2.35656409999434	0.146000621804471	16.1407812574273	1.31861629150713e-58	1.45293933773532e-55
Zm00001d001841	115.657392205138	-7.55925258113292	0.471680652356479	-16.0262087142381	8.38445539820211e-58	8.94053411751512e-55
Zm00001d029385	210.470691078681	3.66456119580487	0.228896322250355	16.0096988880265	1.09337671322795e-57	1.12945814476447e-54
