Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zm00001d050830	141.048044199962	-1.50388603753783	0.316945253960884	-4.74493944535742	2.08568719676736e-06	2.04162239132772e-05
Zm00001d053960	201.360211073695	1.19314005984433	0.251529902890694	4.74353166813261	2.1002409293647e-06	2.05378920820275e-05
Zm00001d008582	55.1545826592749	1.08512985193924	0.228799658823847	4.74270747394201	2.10880674257107e-06	2.06147053459829e-05
Zm00001d040743	193.854671395078	1.29742391665678	0.273678598442176	4.74068459880289	2.12997286814059e-06	2.08075894468001e-05
Zm00001d051424	154.512042579137	1.9527327149296	0.411952946881738	4.74018387223768	2.13524358275638e-06	2.08520555132209e-05
Zm00001d044120	16.369519735168	2.20359568528362	0.46517489006488	4.73713377989142	2.16762082106297e-06	2.11468800182006e-05
Zm00001d003671	520.834803671404	-1.51580625877462	0.319991998712551	-4.73701300305408	2.1689125431825e-06	2.11523669813266e-05
Zm00001d048309	72.0806959243038	-1.65852463699734	0.350209661199092	-4.73580492131105	2.18187386069259e-06	2.12716199850514e-05
Zm00001d033886	226.589524271562	1.21035811961993	0.2555933261199	4.73548405192766	2.18532889988708e-06	2.12981449638188e-05
Zm00001d007773	609.87990968494	2.40752119442078	0.508502470850634	4.73453194906493	2.19561185242918e-06	2.13911743929647e-05
Zm00001d015217	180.293436349525	-4.13351435116212	0.873423144017882	-4.7325450206727	2.21722105691414e-06	2.15872036034702e-05
Zm00001d018803	483.050684866276	1.23936476157868	0.261894571439131	4.7323041282157	2.21985476665209e-06	2.159834540489e-05
Zm00001d045563	331.196789707091	-1.56636070777459	0.331014875935118	-4.73199490914001	2.22323990401876e-06	2.1616543014492e-05
Zm00001d018246	379.718345179903	-1.19165415303679	0.251838971566287	-4.73180995628046	2.22526702108616e-06	2.16219915174482e-05
Zm00001d017622	2536.41186868684	-1.90340075413817	0.402316692744665	-4.73110061914877	2.23305795486403e-06	2.16904262970115e-05
Zm00001d029383	59.5440277597601	2.32391438990621	0.491548384879488	4.72774290668448	2.27029388149946e-06	2.20226099461573e-05
Zm00001d043898	106.457866269376	3.51008617690299	0.742520808671335	4.72725630839078	2.27573931186048e-06	2.20680518225347e-05
Zm00001d005766	218.024491754695	2.21096683123017	0.467790121787776	4.72640769493039	2.28526600797874e-06	2.21530265024784e-05
Zm00001d023218	766.580773984624	1.17863762164845	0.249447604763201	4.72499073609999	2.30125846793422e-06	2.22931531743367e-05
Zm00001d051223	29.1401215649483	-2.89341429482889	0.612631983762302	-4.72292399273676	2.32477751302978e-06	2.25059569385566e-05
Zm00001d050403	74302.0670881928	-1.24855926774183	0.264390442392808	-4.72240696918549	2.33069710763831e-06	2.25557353720192e-05
Zm00001d011930	25.9444950859321	2.43802750828994	0.516358918178337	4.72157528893093	2.34024969920784e-06	2.26406278438373e-05
Zm00001d034721	3742.47184087706	-1.05289192966262	0.223120236260199	-4.71894413214388	2.37071910431587e-06	2.29201123005258e-05
Zm00001d013208	168.461254794386	1.45209730009543	0.307755005407591	4.71835477760069	2.37759598966513e-06	2.29789383819551e-05
Zm00001d048012	3.01865038676363	-4.5275810176897	0.959604895267652	-4.71817207271215	2.37973176834521e-06	2.29919187905011e-05
Zm00001d002776	43.2055238668839	3.85325266098698	0.816763643883169	4.71770834787323	2.38516088020929e-06	2.30366986911723e-05
Zm00001d032306	123.846382987552	1.38721865766271	0.294103607048618	4.71676859588259	2.39619962467872e-06	2.31279114523067e-05
Zm00001d010798	438.214078680027	-1.16362360147901	0.246733838042725	-4.7161087052742	2.40398028816755e-06	2.3187577079485e-05
Zm00001d023843	234.540021966491	3.58216226310568	0.759571960419636	4.71602751255677	2.40493929247214e-06	2.31891154384515e-05
Zm00001d029619	46.7303080700767	1.67809126062806	0.355979854036719	4.71400626074465	2.42893194712139e-06	2.33893566382167e-05
Zm00001d045570	640.894787355128	-1.22908843422473	0.26075343523355	-4.71360399575894	2.43373425070352e-06	2.34278221730518e-05
Zm00001d049002	48.5852843323632	-3.27686832779768	0.695230074439844	-4.71335813606438	2.43667384955319e-06	2.34483372038622e-05
Zm00001d050323	461.842978102036	1.07487254007729	0.228235265177981	4.70949368511956	2.48332907587359e-06	2.38498266611382e-05
Zm00001d017381	145.616019050561	3.17403212575951	0.674027454550476	4.70905465991195	2.48868331877561e-06	2.38854305022395e-05
Zm00001d000344	41.9708254043196	-2.67424764941005	0.568065025217526	-4.70764354553603	2.50596807646717e-06	2.40354160350046e-05
Zm00001d024572	489.843657238999	-1.32200915400548	0.281042626703534	-4.70394533922444	2.55181593580595e-06	2.44407575674676e-05
Zm00001d020272	1912.17145824897	-1.3002329699658	0.276548115200271	-4.70165189527396	2.58065183216362e-06	2.47027147657008e-05
Zm00001d011886	158.209423962375	3.37721089162719	0.71847184371846	4.70054730906141	2.5946513423152e-06	2.48285277243518e-05
Zm00001d045460	379.352399741859	-1.17467819285247	0.24993363386668	-4.69996044421563	2.60211888154291e-06	2.4883566119443e-05
