ID	B	Ca	CHL	Cu	DW	Fe	FW	K	LA	Mg	Mn	N	P	S	Zn
CML218	1.48947108575611	NA	1.80491160000378	2.50833972448204	1.27363081505517	1.64444358510783	1.03693942046482	0.898985066375123	0.990202918218024	1.44580841659734	1.41557111198841	1.50490105432625	0.995535212503979	1.4623386347791	1.54965521960258
CML220	1.02282375754867	1.29252077631768	1.48827299833146	1.70607958282195	1.20990417358708	1.46086310838429	1.26485932624519	1.04249383704687	1.21126860413289	1.51313917378454	NA	1.46737344216386	1.00094868033262	1.20833676344291	1.09606392425475
CML228	NA	1.52425768477042	1.54279717222333	1.83570165239563	NA	1.44328098741771	NA	1.08692836062486	1.18318013766594	1.51531983575109	NA	1.59162104744019	1.09884959438974	1.3137952317851	1.47890519993367
CML238	1.00622674170046	1.59499050259176	1.63695831071322	1.8122333395557	1.57337512853072	1.26490355702572	1.77232479966381	1.1506540363225	1.40955824209257	1.81283622804259	1.30217794699556	1.49522476185985	0.919871903279812	1.18607429431561	1.31662918742415
CML247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML254	NA	1.45787134726874	1.45630767458395	1.75638210101746	NA	1.55208307480906	NA	1.09745462454771	1.21108332156633	1.48989393376373	1.70049916724469	1.50098577018565	1.0089325289645	1.28329526520231	1.35982707440032
CML258	1.31601665084412	1.53306054656382	1.52808082803383	2.09143684474209	1.77846968111726	1.24752367410744	1.82356210694201	0.89352824344681	1.55873927918117	2.025591327997	1.10037176796913	1.34639880762517	1.03554963809831	1.24125295492086	1.33830308955237
CML261	0.987163346665776	NA	1.22776900817092	1.23619308895917	NA	1.31628983623179	NA	1.00115329298096	1.03461321336689	1.37012487018936	1.16660906032175	1.41600898102726	0.934771550159474	1.19797624115965	1.21306488452636
CML264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML277	NA	1.05779243404717	1.44500363280668	1.64126854803511	1.07249668053786	1.39144195761219	1.07335731380601	0.977896731239499	1.10436192232028	1.26758401518961	1.12759800744076	1.39072671228442	1.0177792465499	1.22673014809186	NA
CML281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML287	1.48664391866201	1.98884682939196	1.65060061946311	2.03438595430041	1.2489170662933	1.46799627886751	1.3334824231753	1.03240672836653	1.17712425653766	1.85592582470979	1.9391011718468	1.56161620423899	1.03643405457786	1.46953891651958	1.48224854850659
CML311	1.02394230045001	1.20953918936577	1.5534364135131	1.89509606259602	1.68243112954395	1.26281725373757	1.88044271323543	1.07548842543361	1.44931879091231	1.39423145586813	1.31052852041489	1.4307566605325	0.959489965493389	1.15973074689761	1.23155497980899
CML314	1.10763919363114	NA	1.14997424922214	1.47949141819597	NA	1.38942315211297	NA	1.06449336197037	1.07386989299454	1.17836804733445	1.70899804946118	1.41485358217408	0.910606001459098	1.19696297499729	1.62828369992237
CML321	1.43031637615217	NA	1.34653009776168	1.50836290884397	NA	1.32978258830048	NA	1.01463335466894	1.06537289229939	1.38033865448427	1.16887381412175	1.26910211323344	0.976537071271606	1.16204305451905	1.2215182006446
CML322	1.15977311924484	1.33076456493378	1.45845635372833	1.79315992872218	0.994415231745537	1.44026334355317	1.02145797152055	1.05451964898608	0.982548160046098	1.42013645794686	1.32545179214285	1.48724689324463	1.00858639927167	1.36877581253543	1.90867236501219
CML323	NA	1.52305340683295	1.62829960775282	2.31123556035803	1.78517992504554	1.47991759567859	1.8853789985602	1.05997486098724	1.55490232832766	1.31098133622229	1.48591835081639	1.62287143772326	1.04527540524342	NA	1.407755449844
CML328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML332	1.04070946034568	1.37610694630596	1.3922815785449	1.7229790126531	1.53824813692774	1.30735805580324	1.64467437314301	1.13318694114733	1.1793318211062	1.42137837121915	1.77716210630325	1.36018890482214	1.00563330834087	1.17610880882652	1.36373158474882
CML333	1.10597896668298	NA	1.46666344698784	1.54031600050517	NA	1.37805529972926	NA	0.933671832441619	1.17124753672429	1.29084287825267	1.22462883909346	1.46988755332612	0.987166134097358	1.24691471959392	NA
CML341	1.26957103356227	1.47724793749844	1.45599019086645	1.79692567152299	1.46931190063954	1.41320715954241	1.63580794011821	0.886559771529856	1.37892864083305	1.55565913678488	2.07333795427978	1.50984756315147	0.92427797811506	1.24125295492086	1.20250705784428
CML38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML52	0.839225747907834	0.877389751920409	1.40536612028418	1.60114058281437	0.990149219871053	1.32003426529549	1.02599036364979	1.07064574371123	0.886502513045977	0.885533830381428	NA	1.39890545704927	0.908475441453441	1.14361580698312	NA
CML61	1.21982913430692	1.38641851138393	1.41170501795572	1.90681493496543	1.31853093325586	1.40993075610697	1.43231486356196	1.05302268473894	1.23214365987015	1.44931880279232	1.31790152912062	1.50633861506369	0.876179400170448	1.23338903695291	1.30272038630458
CML69	1.1851440968028	1.35794423682412	1.48236863995033	NA	1.19984132787378	1.45376923823047	1.2710594835676	0.996505205112767	1.08037355064331	1.44690410409263	NA	NA	0.845066474577945	NA	NA
CML77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML91	1.1927219893878	1.27948439807864	1.47718698693334	1.98863790834771	1.14501614720165	1.46109303496207	1.1598857616877	0.999766190307079	0.973086980568908	1.31250615047585	1.74314779361554	1.4784544462531	0.982556522031721	1.24870893654261	1.39725506176289
CML92	1.04477927739653	1.48310126594184	1.44755489540695	1.69875528044996	1.50247139085557	1.40041033609309	1.62247767035969	1.07453835378956	1.33998112183675	1.57430959748299	1.52642837576609	1.42812172460253	1.02921073876104	1.23338903695291	1.31736825537999
CMV3	1.11208243105469	0.997731837844758	1.34469809885956	1.38297497238186	1.11119729765166	1.29885440557557	1.11368123187935	1.05196741382806	1.14538538480465	0.989067364580158	1.319744793735	1.41218305151624	0.880306261327654	1.00575213040815	1.10495767592372
CO106	1.26386825339043	1.06328918997466	1.43455019089445	NA	1.17395016072215	1.24834692565679	1.24381283390088	1.03075988730863	1.10232041855487	1.303564496253	NA	1.26755438173156	1.0124247941204	1.05534543243992	1.10809319982326
CO125	1.12818193558413	1.30894513530707	1.28866206265195	NA	1.25598364208653	1.37276957966353	1.27816248883382	1.12872796317927	1.17112402081775	1.42223316732148	NA	1.42409372559203	1.2438977700766	1.2012199118378	NA
CO255	1.29785708220406	1.23153983495074	1.35688493630113	NA	1.05330193840177	1.32577028490753	1.08090442445006	1.10271258234382	0.9820591507567	1.50820698703562	NA	1.38124757085292	1.12970712816026	1.29189619406743	NA
D940Y	1.25729857336194	NA	1.64505535306241	1.73756337977291	1.46078131176637	1.32609245770865	1.41137430481049	1.04423290445029	1.23012354668089	1.46911384765148	1.31544988485492	1.55664982725788	NA	NA	1.83269270705409
DE-2	NA	1.22484057228273	1.31910265584758	1.56937797791531	1.21217877092481	1.20413602627962	1.26832897847959	1.01553232790526	1.1322192790093	1.30561243947349	NA	1.39202840242283	0.919219387824276	1.21732479712685	NA
DE1	1.15853499304164	1.30612492426468	1.11148925580872	1.40306280868037	1.32077859438747	1.37209659447851	1.0809323799951	1.10106133364105	1.08013316787495	1.45581050424041	NA	1.32754628211135	1.04276882853197	1.1836161513063	NA
DE811	1.12818193558413	1.94685016119191	1.63166337744468	NA	1.2365291690656	1.45182661832297	1.33767237711877	0.930861288657439	1.15793236159907	1.78758099758413	1.8265622008928	1.56587928426178	1.07858200742977	1.35838522527815	1.48273255320518
E2558W	1.02127336222308	1.14629064539215	1.46293572004826	1.7396849117176	1.20786658499184	1.36437355323257	1.34810803568369	1.12260725378219	1.24599997275913	1.17140867846243	1.47154785132136	1.42200365838793	0.969407776824912	1.26239207512837	1.20949704102039
EP1	1.68969968488663	1.11998926044446	1.19291256313007	1.69618494982945	0.995772737351013	1.27278288578626	0.969355896574619	1.0378218178994	0.953060654175007	1.46832823583672	NA	1.22640061078143	1.02243760757842	1.06267373206196	1.45142071733949
F2834T	NA	1.65289839855645	1.8127253471712	2.40010313059668	1.76666869013609	1.51484799191516	1.86452501479874	0.966238707376702	1.53332978361125	1.32150115656471	1.50788950561675	1.60708955591734	1.01355524941086	1.35248426127081	NA
F44	1.06873844394095	1.59230832692563	1.59993950746924	1.48024597715631	1.2885825844082	1.42147086730899	1.23807347608828	1.12951134060936	0.979264835506763	1.33566471429145	1.14785078711299	1.44099617810536	0.946732297349114	1.27024836410985	1.51184804641784
F6	0.927549298940451	1.34553333288974	1.28294227663455	1.63372468575051	1.00197577023988	1.30712800611314	1.07682848730474	1.00907824172114	0.94364692779022	1.33858140867401	1.33464949630257	1.31863024739811	0.95876206402613	1.11524165207511	1.19301165927578
F7	1.29515901765971	1.02001605992077	1.27932273875067	1.57335294987382	0.958443326769448	1.36747843198957	1.0532240257134	1.16620869932922	1.03964476159997	1.00067519400253	NA	1.26834941239714	1.05764046764494	1.15959373087909	1.2657903902667
GA209	1.10986403556917	1.38562441553213	1.4322909386886	1.62668944463111	1.16681425336706	1.36007959189429	1.41675631846913	0.956977462609096	1.13984159766726	1.70385365579955	NA	1.45264888755982	0.892952046571687	1.07674877693163	1.31154269478598
GT112	1.36027235215036	1.31110685460131	1.48076606882739	1.74316898820086	1.4347328687793	1.36706028344237	1.59967463470555	1.01029789312606	1.27068789815956	1.41024188407622	1.76083287977794	1.48615909080745	0.961577182124289	1.23338903695291	1.38119122183531
H105W	1.28990643001698	1.28518606227483	1.28940071663264	1.4468354436746	1.2548272714508	1.29829586344047	1.22019271936013	0.935501988129812	1.14137155502009	1.57787015344956	NA	1.34930236640992	1.10898338786971	1.07073581747283	NA
H49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
H84	1.2120223699122	1.08059509789757	1.41065553923269	1.90946373296961	1.04907895516729	1.25610763505131	1.08372584498252	1.14131247222171	1.06912600136878	1.14194592159792	NA	1.34460566299208	1.01480930385479	1.22601211262645	NA
H91	0.995539074005827	1.01158801242199	1.14470929881429	NA	1.14893603729872	1.24185074338127	1.20246014572601	1.09666003354139	1.14118920502447	1.05476467657591	NA	1.215080681629	0.87535866998737	0.913410857216167	NA
H95	NA	1.57781972725671	1.36068612774771	2.11262521534675	1.18625594708344	1.42285317918921	1.20476315398173	1.0294894963018	1.11646164091419	1.58293834571714	1.38599928283849	1.51299716375171	0.987731880513204	1.31856203407452	1.45134929866879
H99	2.0091413523491	1.34036918509858	1.50970936182427	1.84443891205116	1.06016684581253	1.2796116457356	1.02603852872866	0.959171077601097	0.976600543390692	1.45216705194976	NA	1.48107372091027	1.03915577259563	1.26239207512837	1.58285947611532
Hi27Goodman-Buckler	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HP301	1.34774091129677	1.24244605476537	1.42988292836792	1.85216361523739	1.2408750426178	1.39500610215517	1.22482952619784	1.01509922389083	1.16897322055205	1.31196462040265	1.44971506540467	1.44508856224232	0.973501283171533	1.34631552987838	1.36256326031319
I137TN	0.780860579790022	1.31366923087479	1.31919934957336	1.66915477400685	0.89201338144602	1.33069888440962	0.947183399701546	1.08893214985955	0.856547965892931	1.35468448706869	1.56342301274131	1.3214361652532	0.929444070717303	1.15167551844442	1.33830308955237
i1677a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
