id	B	Ca	CHL	Cu	DW	Fe	FW	K	LA	Mg	Mn	N	P	S	Zn
NC258	13.3714214000291	0.226952752375929	250.399004396352	5.8468153956544	6.55757996662735	66.5252610864061	27.7885298726335	2.39323525929012	1175.67464093805	0.0905627164299617	43.0193073722817	1.94037423750335	0.272314660093962	0.139801628023201	16.5269297914518
NC260	13.7760481172457	0.268546759897691	330.652491068622	6.18349473725449	5.45156384773322	73.8933495576314	23.3276423205214	2.51041716773125	1008.29197744537	0.115790410420663	58.9793776080757	1.90538419538205	0.321469723621698	0.18013631063135	21.2565927661198
NC262	15.7695154094806	0.295926910250138	285.858177829573	8.00460088359996	5.56547904818148	71.1472172728542	21.6972930857265	2.14848038289426	927.855158530402	0.151223344821852	45.1014269461942	2.06855322992884	0.281950196824129	0.159274731044597	17.283269960875
NC264	17.2683241653878	0.292095012590459	268.026613210731	6.92570813962718	6.20838655125331	79.6613470899956	24.4352026173844	2.56106717453299	1119.46726380331	0.159311428607437	53.0134813270619	2.12681640830407	0.308447922832091	0.165765765385063	23.7121614009722
NC290A	NA	0.207793264077538	261.121252402454	NA	5.69275515285052	64.5791742710595	22.2043133693668	2.38624226282167	978.295183111764	0.11887100967951	49.6820900088018	NA	0.274723544276504	0.133310593682736	NA
NC294	16.069277160662	0.361069170464667	314.528536628496	5.8468153956544	5.58832347722464	72.8500432362825	22.4106181744343	1.95617298001181	871.227316604901	0.151223344821852	53.8463291566269	1.96601003598845	0.296403501919381	0.169011282555295	20.6868007232794
NC296	NA	0.272935524292068	224.700573033903	5.4871844809968	5.92772642300875	62.8763483076312	25.5296670917254	2.6414866339202	1115.1581844941	0.135047177250681	61.7583835374946	1.80054260940282	0.306039038649549	0.130065076512503	22.5776511468374
NC296A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC298	NA	0.315086398548529	298.532574249829	6.20644631031199	NA	74.3096083477925	30.5614063204046	2.24638233345261	1288.63072650573	0.199751847535364	43.8521552018467	1.96601003598845	0.325310112109885	0.152783696704132	17.283269960875
NC300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC302	14.2707066535734	0.368732965784024	295.997694965778	7.28533905428477	5.93751689259868	72.1202606805275	21.9805251062428	2.04358543586747	986.643874474209	0.159311428607437	33.441557332284	2.01728163295865	0.33253676465751	0.156029213874365	24.846671655107
NC304	12.0637066295467	0.343096061091257	262.193588114351	6.18349473725449	6.13463573716787	68.7500004385065	23.4351780977696	2.05342897796345	1061.55720675359	0.1836895094405	41.1400621644299	2.04820336597383	0.340509487264892	0.160916380685392	23.6892199229281
NC306	14.2707066535734	0.391724351742093	283.323298545522	7.64496996894237	5.6829646832606	75.5259126073841	22.4385917073248	1.74288658772399	985.79780892212	0.135047177250681	55.512024815757	2.0056289972836	0.272314660093962	0.16252024821483	19.174120384433
NC310	10.9733273905777	0.303590705569494	297.687614488478	NA	5.75476146025339	75.0393909035474	22.2672538183704	2.11701189878623	1026.38772674407	0.151223344821852	NA	2.32025016050981	0.313265691197175	0.175502316895761	NA
NC314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC318	13.7128801910807	0.262334318131561	255.132418173208	5.89967871253585	5.93177143387457	78.1395133152316	23.9998423969128	2.15050015676432	1125.81966524915	0.10004873072113	57.0568415061095	1.9239337212826	0.291267788687725	0.147326135504787	17.9115897798148
NC320	12.7718978976663	0.272935524292068	251.76842194061	5.4871844809968	NA	67.0117827902427	26.0017204557559	2.26736132285797	1166.69217080712	0.126959093465096	46.3506986905418	1.84016157069797	0.260270239181252	0.139801628023201	16.1487597067402
NC324	15.1699919071177	0.487521793234049	316.859460108084	NA	5.00089530182906	76.985477718894	20.9944580718526	1.99813095882252	803.911177522771	0.167399512393023	NA	2.108172191224	0.296403501919381	0.178747834065993	18.7959502997214
NC326	14.8702301559363	0.322750193867885	285.858177829573	6.20644631031199	5.89835501423897	77.4719994227307	23.9456657918006	2.06806092350705	1076.1665807139	0.143135261036267	45.1014269461942	1.98465425306852	0.267496891728878	0.16252024821483	17.6614400455866
NC328	16.6688006630249	0.403220044721128	322.191447567639	8.00460088359996	5.99952320000155	79.174825386159	23.7253742202879	1.89673251002996	1065.02871493327	0.171443554285815	NA	2.11516377262902	0.315674575379717	0.178747834065993	21.4431408927026
NC33	12.4917920014715	0.386583153454171	271.855955798587	6.18349473725449	6.42046014480365	79.0366986767563	27.5484215775154	2.0641816412521	1272.22301103618	0.129370230224631	81.1001287581965	2.08770654081837	0.277043608454244	0.170526345658371	25.5136902905344
NC336	17.5680859165692	0.295926910250138	240.929627760529	7.28533905428477	4.02837532256305	90.3648245744019	18.6237011593824	2.77085706858658	815.028499421112	0.171443554285815	68.0047422592323	1.97300161739348	0.281950196824129	0.159274731044597	22.1994810621258
NC338	13.3714214000291	0.288263114930781	285.712495112099	6.92570813962718	6.90350989213808	76.4989560150574	28.1277089589308	2.21141735111034	1315.17992798023	0.151223344821852	42.6028834574992	2.03825637717373	NA	0.146292662363667	NA
NC340	10.9733273905777	0.491353690893727	277.729082194513	5.8468153956544	5.92119944328214	68.9578696055893	24.3582754019355	2.49113720984846	1034.68163442042	0.171443554285815	65.0897748557547	1.86579736918307	0.272314660093962	0.143047145193434	24.4685015703954
NC342	14.2707066535734	0.249944138333999	257.071272856671	6.20644631031199	7.62474115192931	70.4174347170993	31.1418571243858	2.15547337936272	1345.69718031801	0.122915051572303	48.0163943496718	1.85414473350802	0.26990577591142	0.136556110852969	18.4177802150098
NC344	12.4721361464848	0.238448445354964	290.374342071274	NA	7.30818263518836	70.1741738651809	30.6313401491341	2.18344536523653	1204.22858292549	0.10269484210834	41.3536117131517	1.85880578777804	0.260270239181252	0.136556110852969	16.1487597067402
NC346	14.2707066535734	0.311254500888851	202.731619238793	6.20644631031199	5.54916159886494	76.7422168669757	23.3407381430435	2.55407417806454	1035.03156521533	0.135047177250681	75.5003727253174	1.85647526064303	0.308447922832091	0.149538179533899	27.1156921633766
NC348	10.3738038882148	0.265271728972712	279.360728630224	6.20644631031199	6.21165004111662	67.7415653459977	23.5680230977788	2.16246637583117	1045.86812072245	NA	53.0134813270619	1.89376369480317	0.286767965189213	0.14661721408069	18.7959502997214
