B105	B105	14.87023016	0.384060556	254.7986225	6.20644631	5.092273018	69.44439131	20.74269628	2.124004895	963.3481392	0.159311429	63.84050311	1.889102641	0.31808346	0.143047145	23.7121614
B109	B109	11.57285089	0.338077785	326.6493387	6.566077225	6.694646541	75.76917346	26.20802526	2.106522404	1117.727882	0.139091219	59.25984005	2.15012168	0.291585734	0.185238868	21.06497081
B164	B164	15.46975366	0.399388147	244.804788	5.846815396	5.030266711	75.0393909	19.95594066	1.973655471	968.1882778	0.18357568	56.76129656	1.945035292	0.277132428	0.136556111	19.93046055
C49A	C49A	17.86784767	0.468362305	317.2673717	10.16238637	4.289454512	76.49895602	15.24240037	2.204424355	757.0139454	0.24828035	57.59414439	2.122155354	0.373487796	0.191729903	36.56994428
C103	C103	NA	0.23078465	269.5417135	5.127553566	6.613059294	70.41743472	28.29205346	2.375752768	1199.411043	0.122915052	45.10142695	1.76791523	0.286767965	0.126819559	13.8797392
C123	C123	12.91987737	0.262334318	288.919286	6.745094169	5.926323033	79.67961732	23.35452626	2.171708274	1084.935592	0.11579041	51.13007881	2.020855014	0.30242996	0.146501433	19.4321224
CH9	CH9	14.87023016	0.284431217	353.0179106	9.443124542	6.097427896	76.98547772	24.30232834	2.641486634	1078.661293	0.122915052	71.75255749	2.1174943	0.286767965	0.159274731	NA
CH701-30	CH701-30	13.67118315	0.203961366	232.363484	NA	4.537479741	68.4713479	18.13066764	2.571556669	884.8325026	0.102694842	39.27149214	1.961348982	0.351807838	0.146292662	19.55229047
CI3A	CI3A	14.5704684	0.276767422	259.8975176	5.487184481	6.436830842	69.93091301	25.71149506	2.061067927	1149.750658	0.126959093	34.69082908	1.793551028	0.284359081	0.130065077	14.63607937
Ci7Goodman-Buckler	Ci7Goodman-Buckler	13.28479482	0.442495129	318.4928803	9.269275305	6.261196175	76.2107574	25.72041483	2.12899483	1151.736349	0.222267109	67.76043077	2.048520657	0.278574613	0.190570978	27.64209841
CI21E	CI21E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CI28AGoodman-Buckler	CI28AGoodman-Buckler	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CI31A	CI31A	11.14436796	0.249909435	222.4859503	4.776479848	4.754562433	65.92405916	20.44578496	2.311790106	944.5616826	0.12041846	43.49896177	1.81757902	0.291267789	0.128106206	25.20947125
CI64	CI64	13.67118315	0.261439831	253.1087029	5.487184481	6.652221173	65.79547853	26.01570723	2.012116952	1189.736928	0.131003135	39.27149214	1.746940485	0.274723544	0.130065077	13.12339903
CI66	CI66	13.77604812	0.324458736	269.9645987	5.060295873	6.081346441	72.9289716	26.15045647	2.096439631	1121.643301	0.183689509	44.70792525	1.981351839	0.273870315	0.141696451	18.21580882
Ci90CGoodman-Buckler	Ci90CGoodman-Buckler	14.5704684	0.414715738	279.8269133	7.285339054	5.128171406	76.25569516	22.35467111	2.200927856	1013.978195	0.228060141	NA	2.066222703	0.344581186	0.169011283	NA
Ci91BGoodman-Buckler	Ci91BGoodman-Buckler	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CI187-2	CI187-2	12.42862408	0.243696993	253.5699928	5.33807928	5.311677804	71.06740828	21.74696786	2.311790106	996.0415114	0.093258821	37.79038083	1.911778898	0.297614377	0.137716171	19.73606015
CM7	CM7	20.56570343	0.464530407	331.5734146	8.364231798	6.090900916	75.76917346	23.41067198	1.753376082	1020.014672	0.215928015	NA	2.070883757	0.291585734	0.1722568	24.09033149
CM37	CM37	20.86546518	0.456866612	340.6348796	7.644969969	5.578533008	75.52591261	21.1098489	1.704425107	992.2174297	0.211883973	NA	2.014951106	0.277132428	0.175502317	20.68680072
CM105	CM105	17.86784767	NA	322.1331745	NA	4.295981491	79.66134709	16.28791116	1.756872581	818.3720163	0.187619722	NA	2.243342765	0.284359081	NA	25.60301182
CM174	CM174	18.76713292	0.422379533	338.6827312	8.723862713	4.638647927	78.93156453	17.57819037	1.77785157	860.8762815	0.256368434	35.10725299	2.222368021	0.298812386	0.198220937	NA
CML5	CML5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML10	CML10	15.76951541	NA	234.4613151	6.20644631	5.477364822	66.76852194	23.77083121	2.211417351	1088.923304	0.171443554	43.8521552	1.777237338	0.284359081	0.123574042	15.39241954
CML11	CML11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML14	CML14	15.06030423	0.299608969	269.0600366	6.183494737	6.63361733	71.64313432	29.29587795	2.488911841	1205.732593	0.13616014	51.13007881	1.911461607	0.277043608	0.151306416	20.04027919
CML38	CML38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML45	CML45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML52	CML52	13.67118315	0.376396761	285.7416317	5.846815396	8.009832956	80.39112965	34.61756859	2.428200242	1442.85639	0.187619722	NA	1.900755276	0.277132428	0.143047145	18.41778022
CML61	CML61	12.06370663	0.324458736	263.8382464	6.745094169	7.079309627	73.57189024	32.01115634	2.268482244	1311.325833	0.16331978	52.55722405	1.853726198	0.353202663	0.151306416	18.82396561
CML69	CML69	13.67118315	0.326582092	270.7945848	NA	9.360917759	72.85004324	36.84845784	2.309319302	1607.202997	0.114826968	NA	NA	0.30122127	NA	NA
CML77	CML77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML91	CML91	13.77604812	0.430070246	284.8076401	6.745094169	6.042590589	73.57189024	26.33864408	2.435148525	1161.05853	0.16331978	64.68795855	1.975274428	0.299256666	0.160916381	21.86474956
CML92	CML92	14.63221886	0.287184085	292.5786507	5.621895305	5.940856478	71.00021568	22.87061527	2.193213601	1015.737655	0.13616014	48.98936096	1.990467957	0.270697021	0.151306416	20.64843598
CML103	CML103	15.46975366	0.303590706	231.0814761	5.487184481	6.015840649	64.82243512	22.45607517	1.791837563	1111.471242	0.155267387	70.08686183	1.777237338	0.286767965	0.139801628	24.09033149
CML108	CML108	14.27070665	0.249944138	227.5559543	6.20644631	6.675065602	72.85004324	29.2781205	2.435193238	1269.850194	0.143135261	46.76712261	1.993976362	0.315674575	0.136556111	18.03961013
CML154Q	CML154Q	13.71288019	0.324458736	272.1135154	5.899678713	6.493731286	73.31762352	27.6184213	2.870928597	1122.130671	0.16115792	83.45902836	1.881391841	0.269054731	0.142521153	21.56053052
CML157Q	CML157Q	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML158Q	CML158Q	11.57285089	0.272935524	290.9862095	7.285339054	9.608942989	67.9848262	43.79638407	2.739388584	1596.577016	0.110782926	63.4240792	1.982323726	0.344581186	0.156029214	21.06497081
CML218	CML218	14.87023016	NA	219.7764972	5.127553566	5.382723616	67.9848262	25.50519025	2.295333309	1184.786538	0.171443554	46.76712261	1.914738439	0.310856807	0.130065077	18.41778022
CML220	CML220	11.57285089	0.215457059	281.2837405	5.487184481	6.162697693	62.63308746	23.92818233	2.29183681	1040.096659	0.102694842	50.93136175	1.928721602	0.298812386	0.146292662	22.57765115
CML228	CML228	NA	0.26335578	266.0453283	5.487184481	6.492310169	66.03873938	26.36887307	2.068060924	1118.281539	0.159311429	55.0956009	1.854144734	0.274723544	0.136556111	19.17412038
CML238	CML238	12.91987737	0.225059668	245.3769567	6.183494737	5.684098959	78.39378004	23.00503499	2.478159178	1056.142169	0.109000501	46.13507049	1.850687492	0.353202663	0.151306416	17.60765203
CML247	CML247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML254	CML254	NA	0.299758808	245.9702498	5.127553566	5.52631717	64.82243512	NA	2.211417351	1033.517823	0.195707806	54.26275307	1.828508935	0.277132428	0.139801628	21.44314089
CML258	CML258	12.91987737	0.287184085	248.5018075	5.621895305	4.928359847	75.82210548	21.12315889	2.376008877	949.1431011	0.13616014	61.83366808	2.00262278	0.280216902	0.141696451	18.82396561
CML261	CML261	14.5704684	0.265271729	273.2420545	5.846815396	6.94919875	67.74156535	29.35854441	2.082046916	1264.144131	0.155267387	47.18354652	1.854144734	0.27231466	0.136556111	15.77058962
CML264	CML264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML277	CML277	12.7718979	0.391724352	265.0546858	5.487184481	6.24754843	70.17417387	26.62762825	2.256871828	1098.721024	0.187619722	59.25984005	1.942704765	0.274723544	0.139801628	NA
CML281	CML281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML287	CML287	14.56905093	0.2002099	231.3671053	4.776479848	6.028661064	64.63822188	25.11821448	2.247274126	1139.156279	0.12041846	37.79038083	1.732495259	0.291267789	0.118496241	16.6952762
CML311	CML311	15.4883896	0.324458736	294.7989395	5.621895305	6.081346441	81.92983256	23.27387443	2.101815963	1031.982769	0.14973996	56.12508714	1.999584074	0.30242996	0.160916381	18.82396561
CML314	CML314	13.9709449	NA	268.2597056	5.846815396	7.631268132	66.76852194	32.99510368	2.347780782	1339.640844	0.18357568	45.10142695	1.791220501	0.279541313	0.130065077	17.66144005
CML321	CML321	16.66880066	NA	280.934102	6.20644631	8.042467854	69.44439131	32.99860037	2.246382333	1354.171532	0.159311429	46.76712261	2.124485881	0.289176849	0.143047145	19.93046055
CML322	CML322	12.0005387	0.30582141	248.1015038	5.33807928	5.796125952	63.99530324	23.55894571	2.274155785	1089.288465	0.12720837	53.48897842	1.802385491	0.281747907	0.128106206	18.51974657
CML323	CML323	11.57285089	0.261439831	244.6882419	5.127553566	5.702545622	70.41743472	23.73936099	1.907222005	1008.316301	0.143135261	43.43573129	1.630414129	0.267496892	NA	15.01424945
CML328	CML328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML331	CML331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CML332	CML332	12.491792	0.274759202	265.5651377	6.183494737	6.580328034	76.46502412	28.8388509	2.306116565	1209.898007	0.14295005	38.28577169	1.972235722	0.277043608	0.146501433	16.99949524
CML333	CML333	10.37380389	0.326582092	228.1678217	5.846815396	5.692755153	67.01178279	24.13099045	2.235892839	1042.523919	0.114826968	53.01348133	1.746940485	0.257861355	0.133310594	NA
CML341	CML341	12.491792	0.336883619	256.2728181	5.621895305	5.742232737	70.35729704	25.74719731	2.591062142	1147.312664	0.17010969	42.5672074	1.920577724	0.305603254	0.141696451	17.60765203
CMV3	CMV3	18.16760942	0.418547635	302.6699634	9.083493628	4.433048066	79.41808624	15.99069238	1.637991641	767.6906011	0.207839931	43.43573129	2.047578486	0.339763417	0.21769404	18.03961013
CO106	CO106	13.9709449	0.426211431	330.0000412	NA	4.619066988	83.31025987	17.51175323	2.281347316	808.2705893	0.171443554	NA	2.357538595	0.342172301	0.19497542	42.24249555
CO125	CO125	13.07165965	0.284431217	310.5659667	NA	4.145860958	72.36352153	16.11307658	2.061067927	762.4258888	0.106738884	NA	2.005628997	0.296403502	0.162520248	NA
CO255	CO255	16.96856241	0.441539021	358.1168057	NA	4.416730616	78.44504283	15.67948682	1.630998644	795.8576333	0.195707806	NA	2.159443788	0.279541313	0.159274731	NA
D940Y	D940Y	16.06927716	NA	250.107639	6.20644631	7.001414588	82.58047731	29.95997537	2.242885835	1303.645565	0.135047177	54.26275307	1.861136315	NA	NA	17.66144005
DE-2	DE-2	13.07165965	0.253776036	286.0038605	8.004600884	6.012577159	83.55352072	23.87223527	2.148480383	1090.238798	0.110782926	NA	1.982323726	0.313265691	0.143047145	NA
DE1	DE1	13.67118315	0.223120855	297.2214298	6.92570814	6.286710308	77.95852113	26.92834374	2.358270277	1173.853426	0.106738884	NA	2.164104842	0.310856807	0.156029214	NA
DE811	DE811	13.07165965	0.29592691	276.8841224	NA	5.451256903	76.74221687	22.18682991	2.235892839	994.822394	0.135047177	53.01348133	1.875119478	0.274723544	0.14953818	16.14875971
E2558W	E2558W	13.3714214	0.384060556	275.951753	4.767922652	7.164589081	71.87699983	28.75012006	1.991137962	1226.427617	0.175487596	38.43864431	1.949696346	0.248225818	0.146292662	16.14875971
EP1	EP1	12.1723744	0.315086399	363.1574277	9.083493628	4.517898802	77.71526027	18.81951589	2.368759772	772.8392404	0.122915052	83.82885102	2.366860703	0.34699007	0.178747834	29.76288276
F6	F6	14.63221886	0.256121876	298.8694689	6.183494737	8.36309722	79.358158	36.95780208	2.553427821	1519.232051	0.12258032	46.84864311	2.084667835	0.28656349	0.160916381	19.4321224
F7	F7	13.07165965	0.567991644	315.460906	11.60091003	5.173860265	80.39112965	18.55027064	1.725404097	879.0148176	0.405997984	NA	2.317919633	0.30122127	0.181993351	31.2755631
F44	F44	20.26594168	0.315086399	273.8539219	7.285339054	5.607904416	72.12026068	23.80929482	2.054074931	1089.704999	0.151223345	63.84050311	1.996306889	0.30122127	0.14953818	19.55229047
F2834T	F2834T	NA	0.215457059	228.8962353	4.048660822	4.749606582	67.25504364	20.48743779	2.599528655	915.7726166	0.106738884	48.84924218	1.779567865	0.325310112	0.146292662	NA
GA209	GA209	14.27070665	0.34574158	258.0619153	7.285339054	6.218177021	81.60743391	24.87928245	2.204424355	1069.870566	0.126959093	55.0956009	1.912407912	0.281950197	0.159274731	19.17412038
GT112	GT112	12.91987737	0.343096061	276.8310472	6.745094169	6.265436737	72.9289716	27.06451058	2.359879882	1153.456649	0.183689509	52.55722405	1.932732547	0.289736784	0.151306416	25.51369029
H49	H49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
H84	H84	16.06927716	0.422379533	315.2569502	6.20644631	5.248920531	77.22873857	19.20065528	1.798830559	867.4184808	0.195707806	NA	2.140799571	0.308447923	0.152783697	NA
H91	H91	18.46737117	0.403220045	360.5060023	NA	6.635903723	84.76982498	27.16961546	2.204424355	1142.57605	0.211883973	NA	2.462412316	0.373487796	0.207957489	NA
H95	H95	NA	0.215457059	258.1784615	4.767922652	6.103954876	65.79547853	23.53305618	2.183445365	1084.563208	0.102694842	52.59705741	1.73528785	0.308447923	0.130065077	15.39241954
